,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
55,55,510,nm0047678,tt0005680,Maciste,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'girl', 'pursu', 'band', 'conspir', 'hide', 'movi', 'theatr', 'watch', 'film', 'cabiria', 'determin', 'seek', 'aid', 'film', ""'s"", 'strongman', 'macist']","['bartolomeopagano', 'leonepapa', 'clementinagay', 'ameliachellini', 'didacochellini', 'adamarangoni']",1
136,136,1287,nm0029192,tt0009701,Tih Minh,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jacqu', ""d'athi"", 'french', 'adventur', 'return', 'home', 'nice', 'expedit', 'indochina', 'pick', 'eurasian', 'fiancé', 'book', 'unbeknownst', 'contain']","['maryharald', 'renécresté', 'georgesbiscot', 'édouardmathé', 'louisleuba', 'gastonmichel', 'marcelmarquet', 'émileandré', 'georgettefaraboni', 'jeannerollett', 'lugan', 'adelinedelacroix', 'manuelcaméré']",1
220,220,2096,nm0000485,tt0011723,"Die Spinnen, 2. Teil - Das Brillantenschiff",6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['kay', 'hoog', 'want', 'stop', 'organis', 'die', 'spinnen', 'get', 'certain', 'diamond', 'give', 'woman', 'crown', 'asia', 'man', 'owner', 'diamond']","['carldevogt', 'resselorla', 'georgjohn', 'rudolfletting', 'theazand', 'reinerstein', 'friedrichkühn', 'edgarpauli', 'meinhartmaur', 'paulmorgan', 'karlrömer', 'paulrehkopf']",1
294,294,2818,nm0004592,tt0013404,Moran of the Lady Letty,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['milquetoast', 'young', 'man', 'societi', 'toughen', ""'s"", 'shanghai', 'fall', 'captain', ""'s"", 'tomboy', 'daughter']","['dorothydalton', 'charlesbrinley', 'emiliusjorgensen', 'rudolphvalentino', 'maudewayn', 'walterlong', 'georgekuwa', 'cecilholland']",1
769,769,7509,nm0029671,tt0020182,Il conte di Montecristo,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['greedi', 'men', 'edmound', 'dant', 'unjustli', 'imprison', 'year', 'innoc', 'deliv', 'letter', 'entrust', 'escap', 'get', 'reveng']","['jeanangelo', 'lildagov', 'gastonmodot', 'jeantoulout', 'marieglori', 'michèleverli', 'pierrebatcheff', 'tamarastezenko', 'françoisrozet', 'germainekerjean', 'henridebain', 'robertmérin', 'ernestmaupain', 'bernhardgoetzk', 'armandpouget']",1
890,890,8706,nm0002183,tt0020938,La dea verde,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['airplan', 'carri', 'three', 'brit', 'major', 'crespin', 'wife', 'lucil', 'dr.', 'trahern', 'crash', 'land', 'kingdom', 'rukh', 'rajah', 'hold', 'prison', 'british']","['georgearliss', 'ralphforb', 'h.b.warner', 'alicejoyc', 'ivanf.simpson', 'reginaldsheffield', 'bettyboyd', 'nigeldebruli', 'davidtearl']",1
1055,1055,10381,nm0001008,tt0021799,Dirigibile,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jack', 'bradon', 'task', 'reach', 'south', 'pole', 'dirig']","['jackholt', 'ralphgrav', 'faywray', 'hobartbosworth', 'roscoekarn', 'haroldgoodwin', 'clarencemus', 'emmettcorrigan']",1
1063,1063,10460,nm0001948,tt0021828,Borneo selvaggio,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['woman', 'trek', 'jungl', 'find', 'miss', 'husband']","['rosehobart', 'charlesbickford', 'georgesrenav', 'lupitatovar', 'noblejohnson', 'tomlondon']",1
1895,1895,18770,nm0001935,tt0025543,La nave del mistero,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['polic', 'tri', 'solv', 'murder', 'board', 'ocean', 'liner']","['noahbeeri', 'astridallwyn', 'edwinmaxwel', 'gustavvonseyffertitz', 'ralphlewi', 'corneliuskeef', 'zeffietilburi', 'boothehoward', 'howardhickman', 'jerrystewart', ""george'gabby'hay"", 'georgecleveland', 'johnm.sullivan']",1
2383,2383,23712,nm0000007,tt0027805,L'isola della furia,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['south', 'sea', 'val', 'steven', 'lucil', 'gordon', 'get', 'marri', 'ship', 'goe', 'offshor', 'val', 'rescu', 'captain', 'deever', 'passeng', 'eric', 'black', 'later', 'eric', 'save', 'val']","['humphreybogart', 'margaretlindsay', 'donaldwood', 'e.e.cl', 'paulgraetz', 'gordonhart', 'georgerega', 'sidneybracey', 'tetsukomai', 'mikimorita', 'houseleystevenson', 'franklackteen']",1
