,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
67,67,622,nm0005748,tt0006617,Dödskyssen,6.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dr', 'monro', 'found', 'dead', 'home', 'three', 'peopl', 'testifi', 'polic', 'happen']","['victorsjöström', 'albinlavén', 'mathiastaub', 'wandarothgardt', 'jennytschernichin-larsson']",88
546,546,5296,nm0061640,tt0017750,Chicago,7.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['wild', 'jazz-lov', 'booz', 'wife', 'roxi', 'hart', 'kill', 'boyfriend', 'cold', 'blood', 'leav']","['phyllishav', 'victorvarconi', 'virginiabradford', 'robertedeson', 'eugenepallett', 'warnerrichmond', 't.roybarn', 'clarenceburton', 'juliafay', 'mayrobson', 'violaloui']",88
745,745,7271,nm0005835,tt0020004,Sette passi verso Satana,6.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'man', 'societi', 'want', 'make', 'expedit', 'africa', 'fiancé', 'ask', 'help', 'one', 'father', 'guest', 'shortli', 'plane', 'departur', 'suspect']","['thelmatodd', 'creightonhal', 'sheldonlewi', 'williamv.mong', 'sôjinkamiyama', 'laskawint', 'ivanchristi', 'dewittjen', 'noracecil', 'kallapasha', 'harrytenbrook', 'cissyfitzgerald', 'angelorossitto', 'thelmamcneil', 'inezmarion']",88
876,876,8566,nm0007973,tt0020869,The Fall Guy,5.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['hapless', 'pharmacist', 'lose', 'job', 'fall', 'crimin', ""'s"", 'soon', 'made', 'fall', 'guy', 'unemploy', 'johnni', 'quinlan', 'jack', 'mulhal', 'start', 'job', 'underworld', 'chieftain', 'nifti']","['jackmulhal', 'maeclark', 'nedspark', 'wynnegibson', ""pato'malley"", 'thomase.jackson', 'tomkennedi', 'alanrosco', 'jamesdonlan']",88
994,994,9761,nm0000007,tt0021508,Risalendo il fiume,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['parol', 'truste', 'steve', 'former', 'inmat', 'judi', 'tri', 'put', 'crimin', 'live', 'behind', 'blackmail', 'two', 'career', 'crimin', 'come', 'rescu']","['spencertraci', 'claireluc', 'warrenhym', 'humphreybogart', 'williamcolliersr', 'joanlaw']",88
1025,1025,10078,nm0000010,tt0021673,La bionda e l'avventuriero,7.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['adventur', 'egoist', 'con', 'man', 'glamor', 'accomplic']","['jamescagney', 'joanblondel', 'louiscalhern', 'noelfranc', 'raymilland', 'guykibbe', 'pollywalt', 'williamburgess', 'maudeeburn', 'natpendleton']",88
1079,1079,10619,nm0002143,tt0021890,The Front Page,6.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['investig', 'report', 'see', 'opportun', 'stori', 'lifetim', 'accus', 'murder', 'escap', 'hang']","['adolphemenj', ""pato'brien"", 'marybrian', 'edwardeveretthorton', 'waltercatlett', 'georgee.ston', 'maeclark', 'slimsummervil', 'mattmoor', 'frankmchugh', 'clarencewilson', 'fredhoward', 'philtead', 'eugenestrong', 'spencerchart']",88
1147,1147,11297,nm0000022,tt0022208,L'angelo bianco,7.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['nurs', 'enlist', 'help', 'petti', 'crimin', 'foil', 'sinist', 'plot', 'murder', 'two', 'children']","['barbarastanwyck', 'benlyon', 'joanblondel', 'clarkgabl', 'blanchefriderici', 'charlottemerriam', 'charleswinning', 'edwardj.nug', 'veralewi', 'ralfharold', 'waltermcgrail']",88
1155,1155,11372,nm0001316,tt0022251,Muraglie,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'guy', 'end', 'prison', 'attempt', 'sell', 'beer', 'policeman', 'prohibit']","['stanlaurel', 'oliverhardi', 'junemarlow', 'wilfredluca', 'jamesfinlayson', 'walterlong', 'tinysandford']",88
1334,1334,13130,nm0001195,tt0023157,Love Is a Racket,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jimmi', 'write', ""'up"", 'broadway', 'column', 'new', 'york', 'globe', 'head', 'heel', 'mari', 'mari', 'interest', 'career', 'look', 'star', 'broadway']","['douglasfairbanksjr', 'anndvorak', 'francesde', 'leetraci', 'lyletalbot', 'warrenhym', 'andréluguet', 'cecilcunningham', 'terranceray', 'williamburgess', 'georgeraft']",88
