,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
457,457,4418,nm0075560,tt0016493,Il viaggio immaginario,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['daydream', 'shi', 'bank', 'clerk', 'led', 'fairi', 'subterranean', 'world', 'peopl', 'transform', 'anim', 'waxwork', 'come', 'life', 'luci', 'offic', 'crush', 'follow', 'bad', 'fairi', 'intent', 'keep', 'apart']","['dollydavi', 'jeanbörlin', 'albertpréjean', 'jimgérald', 'paulollivi', 'mauriceschutz', 'yvonnelegeay', 'margueritemadi', 'broniaclair', 'marisemaia', 'janepierson', 'louispréfil']",84
2183,2183,21705,nm0061074,tt0026854,The Passing of the Third Floor Back,7.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['tenant', 'old', 'board', 'hous', 'terror', 'evil', 'slumlord', 'one', 'day', 'strang', 'man', 'arriv', 'hous', 'begin', 'help', 'problem']","['conradveidt', 'reneray', 'frankcelli', 'annale', 'johnturnbul', 'cathleennesbitt', 'ronaldward', 'beatrixlehmann', 'jacklivesey', 'saraallgood', 'maryclar', 'barbaraeverest', 'alexandersarn']",84
2204,2204,21914,nm0000859,tt0026926,The Return of Peter Grimm,6.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ghost', 'recent', 'deceas', 'famili', 'patriarch', 'tri', 'help', 'surviv', 'rel', 'part', 'prevent', 'marriag', 'know', 'go', 'wrong']","['lionelbarrymor', 'helenmack', 'edwardelli', 'donaldmeek', 'georgep.breakston', 'allenvinc', 'jamesbush', 'ethelgriffi', 'lucienlittlefield', 'raymay', 'gretamey']",84
2731,2731,27273,nm0001479,tt0029322,Nulla sul serio,6.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['eccentr', 'woman', 'learn', 'die', 'radium', 'poison', 'earlier', 'assum', 'meet', 'report', 'look', 'stori', 'feign', 'sick', 'profit']","['carolelombard', 'fredricmarch', 'charleswinning', 'walterconnolli', 'sigruman', 'frankfay', 'troybrownsr', 'maxierosenbloom', 'margarethamilton', 'olinhowland', 'raymondscottandhisquintet']",84
3766,3766,37822,nm0002034,tt0033532,L'oro del demonio,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['nineteenth-centuri', 'new', 'hampshir', 'farmer', 'make', 'pact', 'satan', 'econom', 'success', 'enlist', 'daniel', 'webster', 'extract', 'contract']","['edwardarnold', 'walterhuston', 'janedarwel', 'simonesimon', 'genelockhart', 'johnqualen', 'h.b.warner', 'frankconlan', 'lindywad', 'georgecleveland', 'anneshirley', 'jamescraig']",84
4405,4405,44407,nm0000055,tt0035979,Il cielo può attendere,7.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['old', 'roué', 'arriv', 'hade', 'review', 'life', 'satan', 'rule', 'elig', 'enter', 'underworld']","['genetierney', 'donamech', 'charlescoburn', 'marjoriemain', 'lairdcregar', 'springbyington', 'allynjoslyn', 'eugenepallett', 'signehasso', 'louiscalhern', 'helenereynold', 'aubreymath', 'todandrew']",84
4563,4563,46036,nm0002092,tt0036641,Tra due mondi,7.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['passeng', 'ocean', 'liner', 'ca', ""n't"", 'recal', 'got', 'board', 'go', 'yet', 'oddli', 'enough', 'soon', 'becom', 'appar', 'someth', 'common']","['johngarfield', 'paulhenreid', 'sydneygreenstreet', 'eleanorpark', 'edmundgwenn', 'georgetobia', 'georgecoulouri', 'fayeemerson', 'saraallgood', 'dennisk', 'isobelelsom', 'gilbertemeri']",84
5191,5191,52442,nm0000057,tt0038733,Scala al paradiso,8.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['british', 'wartim', 'aviat', 'cheat', 'death', 'must', 'argu', 'life', 'celesti', 'court']","['davidniven', 'kimhunt', 'robertcoot', 'kathleenbyron', 'richardattenborough', 'bonarcolleano', 'joanmaud', 'mariusgor', 'rogerlivesey', 'robertatkin', 'bobrobert', 'edwinmax', 'bettypott', 'abrahamsofa', 'raymondmassey']",84
5278,5278,53331,nm0000859,tt0039031,Three Wise Fools,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['year', 'sinc', 'richard', 'jame', 'theodor', 'insult', ""'the"", ""o'monahan"", 'put', 'vex', 'bless', 'three', 'obtain', 'dream', 'grandeur', 'live', 'one', 'hous']","[""margareto'brien"", 'lionelbarrymor', 'lewisston', 'thomasmitchel', 'edwardarnold', 'raycollin', 'janedarwel', 'charlesdingl', 'harrydavenport', ""henryo'neil"", 'cydchariss', 'warneranderson', 'billycurti']",84
5327,5327,53818,nm0000026,tt0039190,La moglie del vescovo,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['angel', 'human', 'form', 'enter', 'life', 'bishop', 'order', 'help', 'build', 'new', 'cathedr', 'repair', 'fractur', 'marriag']","['carygr', 'lorettayoung', 'davidniven', 'montywoolley', 'jamesgleason', 'gladyscoop', 'elsalanchest', 'sarahaden', 'karolyngrim', 'titovuolo', 'registoomey', 'sarahedward', 'margaretmcwad', ""anneo'n"", 'benerway']",84
