,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
164,164,1556,nm0005959,tt0010323,Il gabinetto del dottor Caligari,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['hypnotist', 'dr.', 'caligari', 'use', 'somnambulist', 'cesar', 'commit', 'murder']","['wernerkrauss', 'conradveidt', 'friedrichfeh', 'lildagov', 'hansheinrichvontwardowski', 'rudolfletting']",69
178,178,1691,nm0000590,tt0010821,Un affare misterioso,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['demon', 'reaper', 'ghost', 'prostitut', 'read', 'gothic', 'short', 'stori', 'act']","['anitaberb', 'conradveidt', 'reinholdschünzel', 'hugodöblin', 'paulmorgan', 'georgjohn']",69
1301,1301,12802,nm0000078,tt0022981,Haunted Gold,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['john', 'janet', 'get', 'weird', 'letter', 'tell', 'go', 'ghost', 'town', 'abandon', 'mine', 'contend', 'bad', 'guy', 'look', 'hidden', 'gold', 'aid', 'mysteri', 'phantom']","['johnwayn', 'duke', 'sheilaterri', 'harrywood', 'ervillealderson', 'ottohoffman', 'marthamattox', 'bluewashington']",69
4323,4323,43554,nm0001033,tt0035706,Calling Dr. Death,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['doctor', 'sure', 'murder', 'beauti', 'wick', 'wife', 'attract', 'nurs', 'tri', 'find', 'truth', 'hypnot']","['lonchaneyjr', 'patriciamorison', 'j.carrolnaish', 'davidbruc', 'ramsayam', 'fayhelm', 'holmesherbert', 'aleccraig', 'frederickgiermann', 'lisagolm', 'charleswagenheim', 'maryhal', 'georgeeldredg', 'johnelliott', 'earlehodgin']",69
4799,4799,48418,nm0000082,tt0037415,La casa sulla scogliera,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['compos', 'sister', 'discov', 'reason', 'abl', 'purchas', 'beauti', 'gothic', 'seacoast', 'mansion', 'cheapli', 'hous', ""'s"", 'unsavori', 'past']","['raymilland', 'ruthhussey', 'donaldcrisp', 'corneliaotisskinn', 'dorothystickney', 'barbaraeverest', 'alannapi', 'gailrussel']",69
4969,4969,50142,nm0001033,tt0037989,Pillow of Death,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['attorney', 'wayn', 'fletcher', 'secretari', 'affair', 'wayn', ""'s"", 'wife', 'found', 'smother', 'death', 'becom', 'prime', 'suspect', 'polic', 'investig', 'murder']","['lonchaneyjr', 'brendajoyc', 'j.edwardbromberg', 'rosalindivan', 'clarablandick', 'georgecleveland', 'wiltongraff', 'bernardthoma', 'fernemmett']",69
5088,5088,51372,nm0005988,tt0038402,The Catman of Paris,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['mysteri', 'kill', 'pari', 'work', 'man', 'monster']","['carlesmond', 'lenoreaubert', 'adelemara', 'douglassdumbril', 'geraldmohr', 'fritzfeld', 'francispierlot', 'georgesrenav', 'francismcdonald', 'mauricecass', 'alphonsemartel', 'paulmarion', 'johndehn', 'anthonycaruso', 'carlneubert']",69
5734,5734,57980,nm0005874,tt0040472,Inner Sanctum,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['man', 'flee', 'polic', 'commit', 'murder', 'hide', 'board', 'hous', 'small', 'town']","['charlesrussel', 'marybethhugh', 'dalebeld', 'billyhous', 'fritzleib', 'nanabry', 'leepatrick', 'roscoeat', 'eddiepark', 'evemil']",69
7750,7750,78395,nm0000740,tt0046891,Agente federale X3,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['policeman', 'tri', 'protect', 'young', 'woman', 'hit', 'man', 'flee', 'new', 'york', 'wit', 'mob', 'kill']","['victormatur', 'piperlauri', 'williambendix', 'vincentpric', 'bettast.john', 'stevedarrel', 'marlodwy', 'walterre', 'dennisweav', 'harrycheshir']",69
8083,8083,81808,nm0005947,tt0047976,Dementia,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['thi', 'film', 'dialogu', 'follow', 'psychot', 'young', 'woman', ""'s"", 'nightmarish', 'experi', 'one', 'skid-row', 'night']","['adriennebarrett', 'brunovesota', 'benroseman', 'richardbarron', 'edhinkl', 'lucillerowland', 'jebbievesota', 'faithpark', 'gaynesullivan', 'shortyrog']",69
