,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
1,1,4,nm0170118,tt0000574,The Story of the Kelly Gang,6.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['true', 'stori', 'notori', 'australian', 'outlaw', 'ned', 'kelli']","['elizabethtait', 'johntait', 'normancampbel', 'bellacola', 'willcoyn', 'samcrew', 'jackenni', 'johnford', 'veralinden', 'mr.marshal', 'mr.mckenzi', 'frankmil', 'olliewilson']",17
5,5,44,nm0014707,tt0002199,"From the Manger to the Cross; or, Jesus of Nazareth",5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['account', 'life', 'jesu', 'christ', 'base', 'book', 'new', 'testament', 'jesu', 'birth', 'foretold', 'parent', 'born', 'bethlehem', 'visit', 'shepherd', 'wise']","['r.hendersonbland', 'percydy', 'genegaunti', 'alicehollist', 'samuelmorgan', 'jamesd.ainsley', 'robertg.vignola', 'georgekellog', 'j.p.mcgowan']",17
6,6,54,nm0005882,tt0002423,Madame DuBarry,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['stori', 'madam', 'dubarri', 'mistress', 'loui', 'xv', 'franc', 'love', 'time', 'french', 'revolut']","['polanegri', 'emiljan', 'harryliedtk', 'eduardvonwinterstein', 'reinholdschünzel', 'elseberna', 'fredimml', 'gustavczimeg', 'karlplaten', 'bernhardgoetzk', 'magnusstift', 'paulbiensfeldt', 'willykaiser-heyl', 'alexanderekert', 'robertsortsch-pla']",17
60,60,554,nm0072301,tt0005960,La rigenerazione,6.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['boy', 'surround', 'violenc', 'grow', 'becom', 'infam', 'gangster']","['johnmccann', 'jamesa.marcu', 'maggieweston', 'harrymccoy', 'rockliffefellow', 'williamsh', 'carlharbaugh', 'annaq.nilsson']",17
185,185,1757,nm0266183,tt0010962,Anna Bolena,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['stori', 'ill-fat', 'second', 'wife', 'english', 'king', 'henri', 'viii', 'whose', 'marriag', 'henri', 'led', 'moment', 'polit', 'religi', 'turmoil', 'england']","['hennyporten', 'emiljan', 'paulhartmann', 'ludwighartau', 'audegede-nissen', 'hedwigpauly-winterstein', 'hildemül', 'mariareisenhof', 'ferdinandvonalten', 'adolfklein', 'paulbiensfeldt', 'wilhelmdiegelmann', 'friedrichkühn', 'karlplaten', 'erlinghanson']",17
196,196,1866,nm0046324,tt0011267,Headin' Home,5.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['true', 'stori', 'basebal', 'great', 'babe', 'ruth', 'ruth', 'play']","['baberuth', 'ruthtaylor', 'williamsh', 'margaretseddon', 'francesvictori', 'jamesa.marcu', 'ralfharold', 'charlesby', 'georgehalpin', 'williamj.gross', 'walterlawr', 'annbrodi', 'riccaallen', 'sammyblum', 'ethelkerwin']",17
339,339,3269,nm0001124,tt0014532,I dieci comandamenti,6.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['hear', 'stori', 'mose', 'son', 'devout', 'christian', 'mother', 'go', 'way', 'atheist', 'brother', ""'s"", 'break', 'ten', 'command', 'lead', 'tragedi']","['theodorerobert', 'charlesderochefort', 'estelletaylor', 'juliafay', 'patmoor', 'jamesneil', 'lawsonbutt', 'clarenceburton', 'noblejohnson', 'edythechapman', 'richarddix', 'rodlarocqu', 'leatricejoy', 'nitanaldi', 'robertedeson']",17
440,440,4252,nm0002188,tt0016276,The Red Kimona,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['small', 'town', 'girl', 'find', 'escap', 'cruel', 'home', 'life', 'arm', 'handsom', 'stranger', 'soon', 'find', 'work', 'prostitut', 'new', 'orlean', 'desper', 'cling', 'belief', 'realli', 'love']","['priscillabonn', 'nellieblybak', 'carlmil', 'marycarr', 'virginiapearson', 'tyronepowersr', 'sheldonlewi', 'theodorevoneltz', 'emilyfitzroy', 'georgesiegmann', 'dotfarley']",17
544,544,5276,nm0000016,tt0017736,Casanova,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['flamboy', 'portrait', 'famou', 'seduc', 'seen', 'former', 'bariton', 'moscow', 'opera', 'vocal', 'accid', 'leav', 'germani', 'franc', 'devot', 'cinema']","['ivanmozzhukhin', 'suzannebianchetti', 'dianakarenn', 'jennyjugo', 'rinadeliguoro', 'ninakoshetz', 'aslanoff', 'bondineff', 'raymondbouameran', 'olgaday', 'albertdecoeur', 'devar', 'dimitridimitriev', 'paulfranceschi', 'paulguidé']",17
1407,1407,13875,nm0000064,tt0023472,Silver Dollar,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['yate', 'sarah', 'martin', 'bare', 'get', 'colorado', 'boom', 'town', 'groceri', 'store', 'sudden', 'wealth', 'lead', 'greater', 'prosper', 'polit', 'power', 'denver', 'yate', 'buy', 'mansion', 'build']","['edwardg.robinson', 'bebedaniel', 'alinemacmahon', 'dewittjen', 'robertwarwick', 'russellsimpson', 'harryholman', 'charlesmiddleton', 'emmettcorrigan', 'christianrub', 'leekohlmar', 'wadebotel', 'williamlemair']",17
