,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
195,195,1856,nm0006272,tt0011237,Il Golem - Come venne al mondo,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['16th-centuri', 'pragu', 'rabbi', 'creat', 'golem', 'giant', 'creatur', 'made', 'clay', 'use', 'sorceri', 'bring', 'creatur', 'life', 'order', 'protect', 'jew', 'pragu', 'persecut']","['paulwegen', 'albertsteinrück', 'lydasalmonova', 'ernstdeutsch', 'hansstürm', 'maxkronert', 'ottogebühr', 'dorepaetzold', 'lotharmüthel', 'gretaschröd', 'loninest']",56
296,296,2838,nm0002302,tt0013442,Nosferatu - Il vampiro,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['vampir', 'count', 'orlok', 'express', 'interest', 'new', 'resid', 'real', 'estat', 'agent', 'hutter', ""'s"", 'wife']","['maxschreck', 'gustavvonwangenheim', 'gretaschröd', 'georgh.schnel', 'ruthlandshoff', 'gustavbotz', 'alexandergranach', 'johngottowt', 'maxnemetz', 'wolfgangheinz', 'albertvenohr', 'ericvanviel']",56
341,341,3289,nm0083532,tt0014586,Das Wachsfigurenkabinett,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['wax', 'museum', 'hire', 'writer', 'give', 'sculptur', 'stori', 'writer', 'imagin', 'museum', 'owner', ""'s"", 'daughter', 'stori']","['emiljan', 'conradveidt', 'wernerkrauss', 'williamdieterl', 'olgabelajeff', 'paulbiensfeldt', 'johngottowt', 'georgjohn', 'ernstleg']",56
1358,1358,13379,nm0000472,tt0023245,La mummia,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['resurrect', 'egyptian', 'mummi', 'stalk', 'beauti', 'woman', 'believ', 'reincarn', 'lover', 'bride']","['boriskarloff', 'zitajohann', 'davidmann', 'arthurbyron', 'edwardvansloan', 'bramwellfletch', 'noblejohnson', 'kathrynbyron', 'leonardmudi', 'jamescran', 'henryvictor', 'arnoldgray']",56
1370,1370,13498,nm0000472,tt0023293,The Old Dark House,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['seek', 'shelter', 'storm', 'five', 'travel', 'bizarr', 'terrifi', 'night', 'stumbl', 'upon', 'femm', 'famili', 'estat']","['boriskarloff', 'melvyndougla', 'charleslaughton', 'lilianbond', 'ernestthesig', 'evamoor', 'raymondmassey', 'gloriastuart', 'elspethdudgeon', 'bremberwil']",56
1451,1451,14315,nm0003433,tt0023649,Vampyr,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['drifter', 'obsess', 'supernatur', 'stumbl', 'upon', 'inn', 'sever', 'ill', 'adolesc', 'girl', 'slowli', 'becom', 'vampir']","['julianwest', 'mauriceschutz', 'renamandel', 'sybilleschmitz', 'janhieronimko', 'henriettegérard', 'albertbra', 'n.babanini', 'janemora', 'georgesboidin']",56
2082,2082,20682,nm0006297,tt0026406,Il fantasma galante,6.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['haunt', 'scottish', 'castl', 'dismantl', 'transport', 'florida', 'bring', 'famili', 'ghost', 'along']","['robertdonat', 'jeanpark', 'eugenepallett', 'elsalanchest', 'ralphbunk', 'patriciahilliard', 'everleygregg', 'mortonselten', 'chilibouchi', 'markdali', 'herbertloma', 'elliottmason', 'haypetri', 'quintonmcpherson']",56
2370,2370,23583,nm0028212,tt0027688,Le golem,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['golem', 'giant', 'creatur', 'creat', 'clay', 'rabbi', 'come', 'life', 'time', 'troubl', 'protect', 'jew', 'pragu', 'persecut']","['harrybaur', 'rogerkarl', 'charlesdorat', 'rogerduchesn', 'raymondaimo', 'gastonjacquet', 'ferdinandhart', 'germaineaussey', 'janyholt', 'trudagrosslichtová', 'ernstreich']",56
3692,3692,37063,nm0000048,tt0033283,You'll Find Out,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['manag', 'kay', 'kyser', ""'s"", 'band', 'book', 'birthday', 'parti', 'bash', 'heiress', 'spooki', 'mansion', 'sinist', 'forc', 'tri', 'kill']","['kaykys', 'peterlorr', 'boriskarloff', 'belalugosi', 'helenparrish', ""denniso'keef"", 'almakrug', 'josepheggenton', 'kaykyserband', 'ginnysimm', 'harrybabbitt', 'm.a.bogu', 'sullymason']",56
4144,4144,41703,nm0005901,tt0035017,La mano del diavolo,7.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['roland', 'brissot', 'bought', 'nickel', 'talisman', 'give', 'love', 'fame', 'wealth', 'talisman', 'cut', 'left', 'hand', 'work', 'perfectli', 'cours', 'noth', 'free']","['pierrefresnay', 'josselinegaël', 'noëlroquevert', 'guillaumedesax', 'palau', 'pierrelarquey', 'andrégabriello', 'antoinebalpêtré', 'marcellerexian', 'andrévarenn', 'georgeschamarat', 'jeandavi', 'jeandespeaux']",56
