,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
80,80,751,nm0001196,tt0007257,Reggie Mixes In,4.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['reggi', 'wealthi', 'young', 'man', 'town', 'eager', 'excit', 'take', 'visit', 'rougher', 'section', 'citi', 'search', 'thrill', 'meet', 'fall', 'cabaret', 'singer']","['douglasfairbank', 'bessielov', 'josephsingleton', 'williamloweri', 'wilburhigbi', 'frankbennett', 'allansear', 'lillianlangdon', 'almaruben', 'albertale', 'tomwilson']",49
405,405,3905,nm0002301,tt0015772,Aquila nera,6.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['want', 'russian', 'lieuten', 'becom', 'mask', 'vigilant', 'seek', 'vengeanc', 'upon', 'man', 'stole', 'famili', ""'s"", 'land', 'fall', 'charm', 'daughter']","['rudolphvalentino', 'vilmabánki', 'louisedress', 'albertconti', 'jamesa.marcu', 'georgenichol', 'carrieclarkward']",49
422,422,4072,nm0068705,tt0016013,Lazybones,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['steve', 'tuttl', 'titular', 'lazybon', 'take', 'respons', 'rais', 'fatherless', 'girl', 'caus', 'scandal', 'small', 'town', 'mani', 'year', 'later', 'return', 'world', 'war']","['madgebellami', 'buckjon', 'zasupitt', 'lesliefenton', 'janenovak', 'virginiamarshal', 'edythechapman', 'emilyfitzroy', 'williambailey']",49
462,462,4467,nm0001230,tt0016560,Zander the Great,5.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['mami', 'orphan', 'girl', 'abus', 'orphanag', 'taken', 'mrs.', 'caldwel', 'kindli', 'woman', 'young', 'son', 'name', 'alexand', 'mami', 'hit', 'lad', 'nicknam']","['mariondavi', 'holbrookblinn', 'harrisonford', 'harrywatson', 'harrymy', 'georgesiegmann', 'emilyfitzroy', 'hobartbosworth', 'richardcarl', 'heddahopp', 'olinhowland', 'jackhuff']",49
675,675,6580,nm0000036,tt0019421,Io... e il ciclone,7.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['effet', 'son', 'cantanker', 'riverboat', 'captain', 'come', 'join', 'father', ""'s"", 'crew']","['busterkeaton', 'tommcguir', 'ernesttorr', 'tomlewi', 'marionbyron']",49
1667,1667,16456,nm0000078,tt0024592,Somewhere in Sonora,5.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['john', 'bishop', 'discov', 'plot', 'rob', 'silver', 'mine', 'belong', 'girlfriend', 'mari', ""'s"", 'father', 'foil', 'evildo', 'join']","['johnwayn', 'duke', 'henryb.walthal', 'shirleypalm', 'annfay', 'j.p.mcgowan', 'paulfix', 'ralphlewi', 'frankric', 'billyfraney']",49
2054,2054,20408,nm0000010,tt0026275,I diavoli in paradiso,6.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['talent', 'brash', 'stunt', 'pilot', 'enter', 'marin', 'corp', 'becom', 'disciplin']","['jamescagney', ""pato'brien"", 'margaretlindsay', 'frankmchugh', 'johnarledg', 'helenlowel', 'robertbarrat', 'russellhick', 'williamb.davidson', 'wardbond', 'edwardbrophi', 'helenflint']",49
2152,2152,21387,nm0001791,tt0026742,L'incrociatore misterioso,5.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['taylor', 'cast', 'lt.', 'tom', 'randolph', 'one', 'sever', 'naval', 'offic', 'confin', 'ship', 'murder', 'occur', 'victim', 'process', 'deliv', 'compon', 'new', 'electr']","['roberttaylor', 'jeanpark', 'tedheali', 'unamerkel', 'natpendleton', 'jeanhersholt', 'arthurbyron', 'frankshield', 'donaldcook']",49
2592,2592,25851,nm0021502,tt0028669,Il mistero di Cambridge,6.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['bulldog', 'drummond', 'goe', 'foreign', 'agent', 'tri', 'steal', 'plan', 'top-secret', 'aircraft']","['johnlodg', 'dorothymackail', 'victorjori', 'claudallist', 'richardbird', 'hughmil', 'leslieperrin', 'brianbuchel', 'jimgérald', ""maireo'neil"", 'annieesmond', 'frankcochran', 'williamdewhurst', 'benwilliam']",49
2732,2732,27283,nm0079369,tt0029328,Corpo militare britannico in oriente,5.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'soldier', 'friend', 'vie', 'affect', 'sergeant', 'major', ""'s"", 'daughter', 'background', 'militari', 'pomp', 'adventur']","['wallaceford', 'johnmil', 'annale', 'gracebradley', 'frankcelli', 'petercroft', 'jamespirri', 'henryhallatt', 'frederickleist', 'lawrenceanderson']",49
2751,2751,27473,nm0000810,tt0029445,Public Cowboy No. 1,5.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['rustler', 'use', 'modern', 'technolog', 'airplan', 'shortwav', 'radio', 'refriger', 'truck', 'gene', ""'s"", 'target']","['geneautri', 'smileyburnett', 'annrutherford', 'williamfarnum', 'arthurloft', 'frankiemarvin', 'housepetersjr', 'jamesc.morton', 'mastonwilliam', 'franklaru', 'milburnmorant']",49
2883,2883,28807,nm0005735,tt0029949,Brother Rat,6.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['stori', 'three', 'buddi', 'virginia', 'militari', 'institut', 'cadet', 'bing', 'edward', 'secretli', 'marri', 'soon', 'father']","['priscillalan', 'waynemorri', 'johnniedavi', 'janebryan', 'eddiealbert', 'ronaldreagan', 'janewyman', ""henryo'neil"", 'gordonoliv', 'larrywilliam', 'williamtraci', 'jessiebusley', 'olinhowland', 'louisebeav', 'isabelwith']",49
