,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
1709,1709,16870,nm0000509,tt0024768,The Whispering Shadow,5.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['mysteri', 'crimin', 'known', 'whisper', 'shadow', 'commit', 'crime', 'mean', 'gang', 'control', 'televis', 'radio', 'ray', 'jack', 'norton', 'whose', 'brother', 'murder', 'whisper']","['belalugosi', 'vivatattersal', 'malcolmmcgregor', 'henryb.walthal', 'robertwarwick', 'ethelclayton', ""royd'arci"", 'karldan', 'lloydwhitlock', 'bobkortman', 'lafemcke']",93
3322,3322,33237,nm0000509,tt0031796,The Phantom Creeps,4.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['militari', 'intellig', 'offic', 'pretti', 'report', 'tri', 'find', 'scientist', 'whose', 'invent', 'destroy', 'world']","['belalugosi', 'robertk', 'dorothyarnold', 'edwinstanley', 'registoomey', 'jackc.smith', 'edwardvansloan', 'doracl', 'anthonyaveril', 'hughhuntley', 'montevandergrift', 'frankmayo', 'jimfarley', 'eddieacuff', 'reedhow']",93
4711,4711,47528,nm0001033,tt0037098,The Mummy's Curse,5.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['irrig', 'project', 'rural', 'bayou', 'louisiana', 'unearth', 'live', 'mummi', 'khari', 'buri', 'quicksand', 'twenty-f', 'year', 'earlier']","['lonchaneyjr', 'peterco', 'virginiachristin', 'kayhard', 'dennismoor', 'martinkosleck', 'kurtkatch', 'addisonrichard', 'holmesherbert', 'charlessteven', 'williamfarnum', 'napoleonsimpson']",93
8133,8133,82323,nm0156928,tt0048127,Il re dei mostri,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['godzilla', 'battl', 'irradi', 'ankylosaur', 'destroy', 'osaka', 'process']","['hiroshikoizumi', 'setsukowakayama', 'minoruchiaki', 'takashishimura', 'masaoshimizu', 'seijirôonda', 'sônosukesawamura', 'yoshiotsuchiya', 'mayurimokushô', 'minosukeyamada', 'yukiokasama', 'senkichiômura', 'renyamamoto', 'shinôtomo', 'shirôtsuchiya']",93
9593,9593,97083,nm0005821,tt0052530,Delitto in 4ª dimensione,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['scientist', 'discov', 'formula', 'enabl', 'pass', 'solid', 'surfac', 'also', 'rapidli', 'age', 'forc', 'kill', 'human', 'order', 'revers', 'age', 'process', 'absorb', 'victim', 'energi']","['robertlans', 'leemeriweth', 'jamescongdon', 'robertstrauss', 'edgarstehli', 'pattyduk', 'guyraymond', 'chicjam', 'elbertsmith', 'georgekara', 'jasperdeet']",93
10622,10622,107544,nm0086466,tt0055408,Argos alla riscossa,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['professor', 'recruit', 'profession', 'wrestler', 'protect', 'daughter', 'vampir', 'intent', 'kidnap', 'marri', 'devil']","['santo', 'lorenavelázquez', 'maríaduv', 'jaimefernández', 'augustobenedico', 'xavierloyá', 'ofeliamontesco', 'fernandoosé', 'guillermohernández', 'nathanaelleón', 'ricardoadalid', 'cavernariogalindo', 'raymendoza', 'alejandrocruz', 'bobbybonal']",93
10940,10940,110759,nm0000811,tt0056331,Il giorno dopo la fine del mondo,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['famili', 'leav', 'l.a.', 'camp', 'trip', 'nuclear', 'bomb', 'destroy', 'citi', 'citi', 'descend', 'chao', 'father', 'must', 'fight', 'keep', 'famili', 'aliv']","['raymilland', 'jeanhagen', 'frankieavalon', 'marymitchel', 'joanfreeman', 'richardgarland', 'richardbakalyan', 'rexholman', 'neilburstyn', 'willisbouchey', 'o.z.whitehead', 'russbend', 'byronmorrow', 'hughsand', 'sharymarshal']",93
11756,11756,119000,nm0054300,tt0058653,The Thrill Killers,5.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['three', 'psychot', 'murder', 'escap', 'mental', 'institut', 'stalk', 'women', 'lo', 'angel']","['raydennissteckl', 'lizrenay', 'josephbardo', 'carolynbrandt', 'garyk', 'herbrobin', ""keitho'brien"", 'laurabenedict', 'ronburr', 'titusmoed', 'erinaenyo', 'atlask', 'nancycrawford', 'genepollock', 'georgecaldwel']",93
12338,12338,124826,nm0006136,tt0060440,Kong - Uragano sulla metropoli,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['experiment', 'lab', 'anim', 'call', 'gargantua', 'escap', 'captor', 'suspect', 'creatur', 'kill', 'peopl', 'countrysid', 'gargantua']","['russtamblyn', 'kumimizuno', 'kenjisahara', 'nobuonakamura', 'juntazaki', 'hisayaitô', 'yoshifumitajima', 'renyamamoto', 'kipphamilton', 'kôzônomura', 'nadaokirino', 'shôichihiros', 'tadashiokab', 'hideoshibuya', 'yoshiokatsub']",93
13252,13252,134002,nm0297974,tt0063172,Gli eredi di King Kong,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['femal', 'alien', 'take', 'control', 'earth', ""'s"", 'monster', 'begin', 'use', 'destroy', 'human', 'race']","['akirakubo', 'juntazaki', 'yukikokobayashi', 'yoshiotsuchiya', 'kyôkoai', 'andrewhugh', 'chôtarôtôgin', 'yoshifumitajima', 'kenjisahara', 'hisayaitô', 'yoshiokatsub', 'heihachirôôkawa', 'ikiosawamura', 'yutakasada', 'hiroshiokada']",93
