,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
432,432,4172,nm0035854,tt0016205,Paths to Paradise,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['con-woman', 'nice', 'busi', 'go', 'fleec', 'gullibl', 'tourist', 'want', 'genuin', ""'underworld"", 'experi', 'tabl', 'turn', 'one', 'victim', 'turn', 'less']","['bettycompson', 'raymondgriffith', 'tomsantschi', 'bertwoodruff', 'fredkelsey', 'clembeauchamp']",67
1145,1145,11277,nm0002051,tt0022198,New Adventures of Get-Rich-Quick Wallingford,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['wallingford', 'con-man', 'whose', 'specialti', 'take', 'money', 'sucker', 'hi', 'partner', 'schnozzl', 'pickpocket', 'car', 'thief', 'blacki', 'play', 'game', 'year', 'jimmi', ""'s"", 'latest']","['williamhain', 'jimmydurant', 'ernesttorr', 'leilahyam', 'guykibbe', 'halehamilton', 'robertmcwad', 'clarablandick', 'walterwalk']",67
1151,1151,11334,nm0049462,tt0022235,L'opéra de quat'sous,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['gangster', 'macheath', 'secretli', 'marri', 'daughter', 'beggar', 'king', 'peachum', 'peachum', 'find', 'instruct', 'polic', 'chief', 'brown', 'arrest', 'hang', 'macheath', 'beggar', 'soho', 'disturb', 'upcom', 'coron']","['albertpréjean', 'florel', 'gastonmodot', 'margolion', 'vladimirsokoloff', 'lucydematha', 'jacqueshenley', 'billbocket', 'hermannthimig', 'antoninartaud', 'rogergaillard', 'marie-antoinettebuzet', 'arthurduart', 'marcelmerminod', 'pierreléaud']",67
1186,1186,11676,nm0000036,tt0022382,Il milionario,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dim-wit', 'slumlord', 'tri', 'reform', 'gang', 'urban', 'boy', 'impress', 'attract', 'young', 'woman', 'transform', 'rough', 'neighborhood', 'decent', 'place']","['busterkeaton', 'anitapag', 'cliffedward', 'frankrowan', 'normanphillipsjr', 'franklaru', 'oscarapfel', 'sydsaylor', 'clarkmarshal']",67
1213,1213,11939,nm0001677,tt0022484,The Tip-Off,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['eddi', 'quillan', 'fall', 'love', 'gangster', ""'s"", 'girlfriend', 'avoid', 'troubl', 'becom', 'friend', 'robert', 'armstrong', 'girlfriend']","['eddiequillan', 'robertarmstrong', 'gingerrog', 'joanpeer', 'ralfharold', 'mikedonlin', 'ernieadam', 'charlessellon', 'helenainsworth']",67
1274,1274,12537,nm0002031,tt0022827,Il dottor X,6.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['wisecrack', 'new', 'york', 'report', 'intrud', 'research', 'scientist', ""'s"", 'quest', 'unmask', 'moon', 'killer']","['lionelatwil', 'faywray', 'leetraci', 'prestonfost', 'johnwray', 'harryberesford', 'arthuredmundcarew', 'leilabennett', 'robertwarwick', 'georgerosen', 'willardrobertson', 'thomase.jackson', 'harryholman', 'maebusch', 'tomdugan']",67
1317,1317,12960,nm0001635,tt0023074,L'avventura di Teri,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['gentleman', 'thief', 'charm', 'viennes', 'baron', ""'s"", 'wife', 'also', 'conduct', 'dare', 'daylight', 'robberi', 'jewel']","['williampowel', 'kayfranc', 'helenvinson', 'hardiealbright', 'alanmowbray', 'andréluguet', 'henrykolk', 'spencerchart', 'leekohlmar', 'clarencewilson', 'barbarabletch']",67
1442,1442,14225,nm0003339,tt0023622,Mancia competente,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['gentleman', 'thief', 'ladi', 'pickpocket', 'join', 'forc', 'con', 'beauti', 'perfum', 'compani', 'owner', 'romant', 'entangl', 'jealousi', 'confus', 'scheme']","['miriamhopkin', 'kayfranc', 'herbertmarshal', 'charlesruggl', 'edwardeveretthorton', 'c.aubreysmith', 'robertgreig']",67
1591,1591,15692,nm0000010,tt0024239,Lady Killer,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['former', 'gangster', 'make', 'big', 'hollywood', 'old', 'life', 'catch']","['jamescagney', 'maeclark', 'margaretlindsay', 'lesliefenton', 'douglassdumbril', 'russellhopton', 'raymondhatton', ""henryo'neil"", 'robertelliott', 'marjoriegateson', 'willardrobertson', 'williamb.davidson', 'douglascosgrov']",67
1596,1596,15742,nm0000064,tt0024262,Il piccolo gigante re dei gangsters,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['prohibit', 'end', 'beer', 'baron', 'see', 'write', 'wall', 'quit', 'racket', 'tri', 'break', 'california', 'societi']","['edwardg.robinson', 'maryastor', 'helenvinson', 'russellhopton', 'kenneththomson', 'shirleygrey', 'bertonchurchil', 'dondillaway', 'louisemackintosh']",67
