,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
83,83,778,nm0077928,tt0007338,Sherlock Holmes,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['coupl', 'swindler', 'hold', 'young', 'alic', 'faulkner', 'order', 'discov', 'whereabout', 'letter', 'could', 'spell', 'scandal', 'royal', 'famili', 'sherlock', 'holm', 'case']","['williamgillett', 'marjoriekay', 'ernestmaupain', 'edwardfield', 'mariomajeroni', 'gracer', 'williampost', 'stewartrobbin', 'burfordhampden', 'chesterbeeri', 'frankhamilton', 'fredmalatesta', 'leonabal', 'hughthompson', 'ludwigkreiss']",75
223,223,2126,nm0104251,tt0011753,Terror Island,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['inventor', 'travel', 'south', 'sea', 'buri', 'treasur', 'belong', 'girl', 'girl', ""'s"", 'father', 'held', 'captiv', 'cannib', 'return', 'pearl', 'belong', 'one', 'idol']","['harryhoudini', 'jackbrammal', 'lilale', 'wiltontaylor', 'eugenepallett', 'edbradi', 'frankbonn', 'taylorn.duncan', 'f.a.turn', 'rosemarythebi']",75
290,290,2778,nm0175068,tt0013367,The Man from Beyond,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['man', 'frozen', 'arctic', 'ice', 'year', 'return', 'civil', 'find', 'lost', 'love']","['harryhoudini', 'arthurmaud', 'alberttaverni', 'erwinconnelli', 'frankmontgomeri', 'luisalberni', 'yalebenn', 'janeconnelli', 'nitanaldi']",75
465,465,4497,nm0073239,tt0016629,The Bat,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['mask', 'crimin', 'dress', 'like', 'giant', 'bat', 'terror', 'guest', 'old', 'hous', 'rent', 'mysteri', 'writer']","['georgeberang', 'charlesherzing', 'emilyfitzroy', 'louisefazenda', 'arthurhousman', 'robertmckim', 'jackpickford', 'jewelcarmen', 'sôjinkamiyama', 'tulliocarminati', 'eddiegribbon', 'leeshumway']",75
701,701,6825,nm0062828,tt0019684,Behind That Curtain,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['eve', 'manner', 'realiz', 'late', 'abus', 'husband', 'philander', 'murder', 'seek', 'protect', 'true', 'love', 'explor', 'john', 'beetham']","['warnerbaxt', 'loismoran', 'gilbertemeri', 'claudek', 'philipstrang', 'boriskarloff', 'jamielhasson', 'petergawthorn', 'johnrog', 'edgarnorton', 'frankfinchsmil', 'mercedesdevalasco', 'e.l.park']",75
821,821,8014,nm0000859,tt0020534,Lo spettro verde,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['dark', 'foggi', 'london', 'night', 'someon', 'tri', 'strangl', 'lord', 'montagu', 'escap', 'onli', 'discov', 'four', 'men', 'get', 'kill', 'old', 'regiment', 'comrad', 'gallipoli']","['ernesttorr', 'rolandyoung', 'dorothysebastian', 'nataliemoorhead', 'sydneyjarvi', 'pollymoran', 'georgecoop', 'sôjinkamiyama', 'claudeflem', 'clarencegeldart', 'johnmiljan', 'richardtuck', 'johnlod', 'philipstrang', 'johnroch']",75
861,861,8422,nm0002228,tt0020785,Conspiracy,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['last', 'four', 'year', 'margaret', 'holt', 'help', 'brother', 'assist', 'd.a', 'victor', 'holt', 'tri', 'bring', 'dope', 'deal', 'schemer', 'marko', 'gang', 'margaret', 'kill', 'marko', 'aka', ""'jame""]","['bessielov', 'nedspark', 'hughtrevor', 'ivanlebedeff', 'ritalaroy', 'gertrudehoward', 'ottomatieson', 'walterlong', 'donaldmackenzi', 'janekeckley']",75
922,922,9033,nm0000033,tt0021128,Mary,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['juror', 'murder', 'trial', 'vote', 'convict', 'second', 'thought', 'begin', 'investig', 'execut']","['alfredabel', 'olgatschechowa', 'paulgraetz', 'lottestein', 'ekkehardarendt', 'johnmylong', 'louisralph', 'herminesterl', 'fritzalberti', 'elseschünzel', 'juliusbrandt', 'rudolfmeinhard-jüng', 'fritzgrossman', 'lucieeul', 'harryhardt']",75
1034,1034,10168,nm0081788,tt0021733,La crociera del delitto,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['charli', 'step', 'solv', 'murder', 'wealthi', 'american', 'found', 'dead', 'london', 'hotel', 'set', 'includ', 'london', 'nice', 'san', 'remo', 'honolulu', 'hong', 'kong', 'fast-pac', 'lot', 'wisecrack']","['warneroland', 'johngarrick', 'margueritechurchil', 'warrenhym', 'marjoriewhit', 'c.henrygordon', 'williamholden', 'georgebr', 'petergawthorn', 'johnt.murray', 'johnswor', 'goodeemontgomeri', 'jasonrobardssr', 'lumsdenhar', 'zeffietilburi']",75
1255,1255,12349,nm0005898,tt0022733,L'espresso blu,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['man', 'nat', 'pendleton', 'tri', 'hide', 'aboard', 'move', 'train', 'murder', 'jewelri', 'magnat']","['benlyon', 'barbaraweek', 'kenneththomson', 'ethelkenyon', 'williamv.mong', 'doloresray', 'natpendleton', 'tomdugan', 'dwightfry']",75
