,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
702,702,6835,nm0001479,tt0019690,Big News,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['report', ""'s"", 'marriag', 'jeopard', 'drink', 'find', 'accus', 'murder', ""n't"", 'commit']","['robertarmstrong', 'carolelombard', 'louispayn', 'wadebotel', 'charlessellon', 'samhardi', 'tomkennedi', 'warnerrichmond', 'helenainsworth', 'herbertclark', 'gertrudesutton', 'jamesdonlan', ""george'gabby'hay"", 'vernonsteel', 'clarencewilson']",60
1549,1549,15278,nm0000180,tt0024054,The Ghost Camera,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['photograph', 'taken', 'scene', 'murder', 'camera', 'toss', 'castl', 'window', 'destroy', 'evid', 'land', 'back', 'pass', 'car', 'belong', 'chemist', 'john']","['henrykendal', 'victorstanley', 'johnmil', 'georgemerritt', 'felixaylm', 'fredgrov', 'davinacraig', 'idalupino']",60
1551,1551,15298,nm0047720,tt0024062,Girl Missing,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'sassi', 'gold-digg', 'strand', 'palm', 'beach', 'becom', 'involv', 'case', 'fellow', 'chorin', 'goe', 'miss', 'wed', 'night']","['glendafarrel', 'benlyon', 'marybrian', 'lyletalbot', 'guykibbe', 'haroldhub', 'edwardelli', 'peggyshannon', 'helenwar', 'ferdinandgottschalk', 'g.patcollin']",60
1749,1749,17271,nm0005727,tt0024933,Bulldog Jack,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['bulldog', 'drummond', 'injur', 'sabotag', 'car', 'crash', 'jack', 'pennington', 'agre', 'masquerad', 'sleuth', 'enlist', 'help', 'ann', 'mander', 'find', 'jewel', 'grandfath']","['jackhulbert', 'faywray', 'ralphrichardson', 'claudehulbert', 'gibbmclaughlin', 'athollflem', 'paulgraetz']",60
1885,1885,18670,nm0054977,tt0025515,La pietra lunare,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['typic', 'monogram', 'whodunit', ""'s"", 'dialogu', 'sound', 'effect', 'base', 'well', 'known', 'mysteri', 'book', 'titl', 'valuabl', 'gem', 'india', 'stolen', 'old', 'dark', 'mansion']","['davidmann', 'phyllisbarri', 'gustavvonseyffertitz', 'jamesonthoma', 'herbertbunston', 'charlesirwin', 'elspethdudgeon', 'johndavidson', 'claudek', 'olafhytten', 'evalynbostock', 'fredwalton', 'johnpow', 'haroldentwistl', 'a.c.henderson']",60
1896,1896,18780,nm0019922,tt0025546,Il mistero del signor X,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jewel', 'thief', 'suspect', 'local', 'serial', 'killer', 'target', 'polic', 'offic', 'decid', 'solv', 'mysteri', 'clear', 'name']","['robertmontgomeri', 'elizabethallan', 'lewisston', 'ralphforb', 'henrystephenson', 'forresterharvey', 'ivanf.simpson', 'leonardmudi', 'alecb.fr', 'charlesirwin']",60
1955,1955,19392,nm0001485,tt0025878,L'uomo ombra,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['former', 'detect', 'nick', 'charl', 'wealthi', 'wife', 'nora', 'investig', 'murder', 'case', 'mostli', 'fun']","['williampowel', 'myrnaloy', ""maureeno'sullivan"", 'natpendleton', 'minnagombel', 'porterhal', 'henrywadsworth', 'williamhenri', 'haroldhub', 'cesarromero', 'nataliemoorhead', 'edwardbrophi', 'edwardelli', 'cyrilthornton']",60
2031,2031,20180,nm0158738,tt0026185,The Case of the Lucky Legs,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['con', 'man', 'stage', 'phoni', 'lucki', 'leg', 'beauti', 'contest', 'leav', 'town', 'money', 'found', 'surgic', 'knife', 'heart', 'mason']","['warrenwilliam', 'genevievetobin', 'patriciaelli', 'lyletalbot', 'allenjenkin', 'bartonmaclan', 'peggyshannon', 'porterhal', 'anitakerri', 'craigreynold', ""henryo'neil"", 'charlesc.wilson', 'josephcrehan', 'olinhowland', 'marytreen']",60
2279,2279,22677,nm0000071,tt0027260,Dopo l'uomo ombra,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['nick', 'investig', 'case', 'miss', 'man', 'later', 'murder', 'connect', 'nora', ""'s"", 'famili']","['williampowel', 'myrnaloy', 'jamesstewart', 'elissalandi', 'josephcalleia', 'jessieralph', 'alanmarsh', 'teddyhart', 'samleven', 'pennysingleton', 'williamlaw', 'georgezucco', 'paulfix', 'asta', 'mrs.asta']",60
2312,2312,23004,nm0000252,tt0027439,Il terrore del circo,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['visit', 'circu', 'famili', 'charli', 'recruit', 'big', 'top', ""'s"", 'co-own', 'investig', 'threaten', 'letter', ""'s"", 'receiv']","['warneroland', 'keyeluk', 'georgebrasno', 'olivebrasno', 'francisford', 'maxinerein', 'johnmcguir', 'shirleydean', 'paulstanton', 'j.carrolnaish', 'boothehoward', 'drueleyton', 'wadebotel', 'toshiamori']",60
