,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
85,85,798,nm0024758,tt0007361,Snow White,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['snow', 'white', 'motherless', 'princess', 'arous', 'jealousi', 'hatr', 'mari', 'jane', 'mother', ""'s"", 'former', 'lady-in-wait', 'ugliest', 'woman', 'kingdom', 'aspir']","['dorothycum', 'creightonhal', 'lionelbraham', 'alicewashburn', 'margueriteclark']",44
366,366,3532,nm0000406,tt0015016,Il cavallo d'acciaio,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['wit', 'murder', 'father', 'renegad', 'boy', 'grown-up', 'brandon', 'help', 'realiz', 'father', ""'s"", 'dream', 'transcontinent', 'railway']","[""georgeo'brien"", 'madgebellami', 'charlesedwardbul', 'cyrilchadwick', 'willwal', 'francispow', 'j.farrellmacdonald', 'jimwelch', 'georgewaggn', 'fredkohl', 'jamesa.marcu', 'gladyshulett']",44
610,610,5937,nm0000858,tt0018566,When a Man Loves,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['nobleman', 'studi', 'priesthood', 'abandon', 'vocat', '18th', 'centuri', 'franc', 'fall', 'love', 'beauti', 'reluct', 'courtesan']","['johnbarrymor', 'dolorescostello', 'warneroland', 'samdegrass', 'holmesherbert', 'stuartholm', 'bertramgrassbi', 'tomsantschi']",44
949,949,9311,nm0000910,tt0021276,Vertigine,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['vaudevil', 'nightclub', 'perform', 'becom', 'success', 'forget', 'friend', 'realli']","['harryrichman', 'joanbennett', 'jamesgleason', 'aileenpringl', 'lilyantashman', 'purnellpratt', 'richardtuck', 'eddiekan', 'georgeirv', 'sidneyfranklin']",44
1486,1486,14662,nm0001366,tt0023794,La strana realtà di Peter Standish,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'american', 'man', 'come', 'believ', 'back', 'london', 'time', 'american', 'revolut', 'meet', 'ancestor', 'live', 'hous', 'inherit']","['lesliehoward', 'heatherangel', 'valerietaylor', 'irenebrown', 'berylmerc', 'colinkeith-johnston', 'alanmowbray', 'juliettecompton', 'bettylawford', 'ferdinandgottschalk', 'samuels.hind', 'olafhytten', 'davidtorr']",44
1648,1648,16268,nm0000078,tt0024500,Il cavaliere del destino,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['bad', 'guy', 'kincaid', 'control', 'local', 'water', 'suppli', 'plan', 'rancher', 'govern', 'agent', 'saunder', 'show', 'undercov', 'kincaid', 'win', 'heart', 'one', 'victim', 'fay', 'denton']","['johnwayn', 'ceciliapark', 'forresttaylor', ""george'gabby'hay"", 'alst.john', 'heinieconklin', 'yakimacanutt', 'earldwir', 'lafemcke', 'addiefost']",44
1905,1905,18879,nm0006276,tt0025601,Una notte d'amore,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['mari', 'barrett', 'aspir', 'opera', 'singer', 'taken', 'wing', 'famou', 'operat', 'maestro', 'guilio', 'monterverdi', 'spend', 'endless', 'work', 'hour', 'togeth', 'argu']","['gracemoor', 'tulliocarminati', 'lyletalbot', 'monabarri', 'jessieralph', 'luisalberni', 'nydiawestman', 'andrésdesegurola', 'rosemaryglosz']",44
2230,2230,22180,nm0001635,tt0027040,La maschera di mezzanotte,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dancer', 'disappear', 'theater', 'former', 'lover', 'ask', 'lawyer', 'clay', 'dalzel', 'investig', 'lead', 'trail', 'murder', 'decept']","['williampowel', 'gingerrog', 'paulkelli', 'genelockhart', 'ralphmorgan', 'lesliefenton', 'j.farrellmacdonald', 'russellhopton', 'vivienoakland', ""robertemmetto'connor""]",44
2347,2347,23354,nm0000795,tt0027593,Il fantino di Kent,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['wealthi', 'mysteri', 'writer', 'use', 'doctor', 'ex-husband', ""'s"", 'non-pay', 'alimoni', 'coerc', 'reconcili']","['williampowel', 'jeanarthur', 'jamesgleason', 'ericblor', 'robertarmstrong', 'lilale', 'grantmitchel', ""erino'brien-moor"", 'ralphmorgan', 'lucilegleason']",44
2459,2459,24474,nm0001479,tt0028138,Resa d'amore,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['woman', 'pretend', 'royalti', 'order', 'get', 'aboard', 'cruis', 'ship']","['carolelombard', 'fredmacmurray', 'douglassdumbril', 'alisonskipworth', 'georgebarbi', 'williamfrawley', 'porterhal', 'lumsdenhar', 'sigruman', 'mischaauer', 'bradleypag', 'tetsukomai']",44
