,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
4049,4049,40736,nm0002202,tt0034587,Il bacio della pantera,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['american', 'man', 'marri', 'serbian', 'immigr', 'fear', 'turn', 'cat', 'person', 'homeland', ""'s"", 'fabl', 'intim', 'togeth']","['simonesimon', 'kentsmith', 'tomconway', 'janerandolph', 'jackholt']",41
5066,5066,51132,nm0000472,tt0038343,Manicomio,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['nell', 'bowen', 'spirit', 'proteg', 'rich', 'lord', 'mortim', 'becom', 'interest', 'condit', 'notori', 'st.', 'mari', ""'s"", 'bethlehem', 'asylum', 'bedlam', 'encourag', 'quaker', 'hannay', 'tri']","['boriskarloff', 'annale', 'billyhous', 'richardfras', 'glenvernon', 'ianwolf', 'jasonrobardssr', 'leylandhodgson', 'joannewton', 'elizabethrussel']",41
5082,5082,51302,nm0011037,tt0038387,The Brute Man,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['facial', 'deform', 'mental', 'unhing', 'man', 'wreak', 'reveng', 'deform', 'seri', 'brutal', 'murder']","['rondohatton', 'tomneal', 'janwiley', 'janeadam', 'donaldmacbrid', 'peterwhitney', 'fredcobi', 'janellejohnsondolenz']",41
5258,5258,53133,nm0335510,tt0038974,The Spider Woman Strikes Back,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'girl', 'goe', 'work', 'live-in', 'caretak', 'spooki', 'old', 'woman', ""n't"", 'know', 'everi', 'night', 'woman', 'drain', 'blood', 'feed', 'strang', 'plant']","['galesondergaard', 'brendajoyc', 'kirbygr', 'milburnston', 'rondohatton', 'hobartcavanaugh', 'ruthrobinson', 'addagleason', 'loisaustin', 'tomdali', 'eulaguy', 'normanleavitt', 'guybeach', ""franko'connor"", 'jackperrin']",41
5866,5866,59308,nm0001947,tt0040829,The Amazing Mr. X,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['beach', 'one', 'night', 'christin', 'faber', 'two', 'year', 'widow', 'think', 'hear', 'late', 'husband', 'paul', 'call', 'surf', 'meet', 'tall', 'dark', 'man', 'alexi', 'seem', 'know']","['turhanbey', 'lynnbari', ""cathyo'donnel"", 'richardcarlson', 'donaldcurti', 'virginiagregg']",41
8405,8405,85074,nm0005849,tt0048977,Il giglio nero,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['housewif', 'suspect', 'seemingli', 'perfect', 'eight-year-old', 'daughter', 'heartless', 'killer']","['nancykelli', 'pattymccormack', 'henryjon', 'eileenheckart', 'evelynvarden', 'williamhopp', 'paulfix', 'jessewhit', 'gageclark', 'joancroydon', 'frankcadi']",41
10188,10188,103138,nm0003337,tt0054167,L'occhio che uccide,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'man', 'murder', 'women', 'use', 'movi', 'camera', 'film', 'die', 'express', 'terror']","['karlheinzböhm', 'moirashear', 'annamassey', 'maxineaudley', 'brendabruc', 'milesmalleson', 'esmondknight', 'martinmil', 'michaelgoodliff', 'jackwatson', 'shirleyannefield', 'pamelagreen']",41
10796,10796,109334,nm0005996,tt0055966,El espejo de la bruja,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['husband', 'murder', 'wife', 'year', 'later', 'ghost', 'emerg', 'witch', ""'s"", 'mirror', 'take', 'reveng']","['rositaarena', 'armandocalvo', 'isabelacorona', 'dinademarco', 'carlosnieto', 'alfredowallybarrón']",41
11070,11070,112081,nm0000012,tt0056687,Che fine ha fatto Baby Jane?,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['former', 'child', 'star', 'torment', 'parapleg', 'sister', 'decay', 'hollywood', 'mansion']","['bettedavi', 'joancrawford', 'victorbuono', 'wesleyaddi', 'julieallr', 'annebarton', 'marjoriebennett', 'bertfre', 'annale', 'maidienorman', 'davewillock', 'williamaldrich', 'russconway', 'maxinecoop', 'robertcornthwait']",41
11619,11619,117640,nm0000014,tt0058283,Un giorno di terrore,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['woman', 'trap', 'home', 'elev', 'terror', 'group', 'viciou', 'hoodlum']","['oliviadehavilland', 'jamescaan', 'jenniferbillingsley', 'rafaelcampo', 'williamswan', 'jeffcorey', 'annsothern']",41
11743,11743,118870,nm0000832,tt0058620,5 corpi senza testa,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['twenty-year', 'stay', 'asylum', 'doubl', 'murder', 'mother', 'return', 'estrang', 'daughter', 'suspicion', 'aris', 'behavior']","['joancrawford', 'dianebak', 'leiferickson', 'howardst.john', 'johnanthonyhay', 'rochellehudson', 'georgekennedi', 'edithatwat', 'mitchellcox']",41
12095,12095,122369,nm0000366,tt0059646,Repulsion,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sex-repuls', 'woman', 'disapprov', 'sister', ""'s"", 'boyfriend', 'sink', 'depress', 'horrif', 'vision', 'rape', 'violenc']","['catherinedeneuv', 'ianhendri', 'johnfras', 'yvonnefurneaux', 'patrickwymark', 'reneehouston', 'valerietaylor', 'jamesvilli', 'helenfras', 'hughfutch', 'monicamerlin', 'imogengraham', 'mikepratt']",41
12157,12157,122995,nm0000339,tt0059821,La tomba di Ligeia,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['man', ""'s"", 'obsess', 'dead', 'wife', 'drive', 'wedg', 'new', 'bride']","['vincentpric', 'elizabethshepherd', 'johnwestbrook', 'derekfr', 'oliverjohnston', 'richardvernon', 'frankthornton', 'ronaldadam', 'denisgilmor', 'penelopele']",41
12892,12892,130370,nm0010395,tt0062069,Angeli violati,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'man', 'break', 'nurs', ""'s"", 'room', 'hous', 'one-by-on', 'kill', 'nurs']","['jurokara', 'keikokoyanagi', 'mikihayashi', 'ayakokidowaki', 'makikosaegusa', 'kyôkoyayoi', 'junkonatsu', 'gusakusatô', 'shûzôtanaka', 'matajûrôarafun', 'kentarôaichi']",41
13685,13685,138328,nm0000811,tt0064443,Il buio,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['teenag', 'gather', 'old', 'mansion', 'murder', 'one', 'one', 'survivor', 'must', 'discov', 'among', 'killer', 'finish', 'everybodi']","['frankieavalon', 'jillhaworth', 'dennispric', 'markwynt', 'georgesewel', 'ginawarwick', ""richardo'sullivan"", 'caroldilworth', 'julianbarn', 'veronicadoran', 'robinstewart', 'janholden', 'cliffordearl', 'robertraglan']",41
