,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
143,143,1354,nm0035187,tt0009900,Il ritorno al paradiso terrestre,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['woman', 'find', 'alon', 'remot', 'harbor', 'man', 'respons', 'murder', 'father', 'seemingli', 'nobodi', 'around', 'protect', 'resourc']","['nellshipman', 'charlesarl', 'wheeleroakman', 'wellingtona.playt']",27
173,173,1644,nm0000428,tt0010662,Scarlet Days,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['romant', 'bandit', 'name', 'alvarez', 'want', 'raid', 'mine', 'camp', 'california', 'gold', 'rush', 'reform', 'love', 'good', 'woman']","['richardbarthelmess', 'eugeniebesser', 'caroldempst', 'clarineseymour', 'ralphgrav', 'georgefawcett', 'walterlong', 'katebruc', 'rheahain', 'adolphlestina', 'herbertsutch', 'j.wesleywarn']",27
175,175,1661,nm0000485,tt0010726,"Il lago d'oro, ovvero I ragni",6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['kay', 'hoog', 'find', 'messag', 'indic', 'inca', 'still', 'aliv', 'secret', 'organis', 'die', 'spinnen', 'want', 'inca', 'gold']","['carldevogt', 'resselorla', 'georgjohn', 'lildagov', 'paulbiensfeldt', 'harryfrank', 'gildalang']",27
208,208,1980,nm0001196,tt0011439,Il segno di Zorro,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['seemingli', 'idiot', 'fop', 'realli', 'courag', 'vigilant', 'zorro', 'seek', 'protect', 'oppress']","['margueritedelamott', 'robertmckim', 'noahbeeri', 'charleshillmail', 'clairemcdowel', 'snitzedward', 'sidneydegray', 'georgeperiolat', 'waltwhitman', 'toteducrow', 'douglasfairbank']",27
300,300,2878,nm0002271,tt0013515,The Prisoner of Zenda,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['king', 'drug', 'abduct', 'ambiti', 'brother', 'lookalik', 'rel', 'must', 'take', 'place', 'keep', 'evil', 'sibl', 'throne']","['lewisston', 'aliceterri', 'robertedeson', 'stuartholm', 'ramonnovarro', 'barbaralamarr', 'malcolmmcgregor', 'edwardconnelli', 'loisle', 'johngeorg', 'snitzedward', 'fairfaxburg', 's.e.jen']",27
320,320,3081,nm0002118,tt0013951,I pionieri,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'wagon', 'caravan', 'converg', 'kansa', 'citi', 'combin', 'westward', 'push', 'oregon', 'quest', 'pilgrim', 'experi', 'desert', 'heat', 'mountain', 'snow', 'hunger']","['j.warrenkerrigan', 'loiswilson', 'alanhal', 'ernesttorr', 'tullymarshal', 'ethelwal', 'charlesogl', 'guyoliv', 'johnnyfox', 'jamescruz']",27
401,401,3868,nm0005692,tt0015687,Clash of the Wolves,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['fire', 'mountain', 'drive', 'wolf', 'pack', 'nearbi', 'desert', 'terror', 'local', 'resid']","['rintintin', 'nanett', 'charlesfarrel', 'junemarlow', 'heinieconklin', 'willwal', 'pathartigan']",27
403,403,3888,nm0000802,tt0015758,Don Q Son of Zorro,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['cesar', 'son', 'zorro', 'frame', 'murder', 'visit', 'spain', 'becom', 'whip-wield', 'outlaw', 'q']","['maryastor', 'jackmcdonald', 'donaldcrisp', 'stelladelanti', 'warneroland', 'jeanhersholt', 'albertmacquarri', 'lottiepickford', 'charlessteven', 'toteducrow', 'marthafranklin', 'juliettebelang', 'roycoulson', 'enriqueacosta', 'douglasfairbank']",27
471,471,4557,nm0001196,tt0016654,Il pirata nero,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['seek', 'reveng', 'athlet', 'young', 'man', 'join', 'pirat', 'band', 'respons', 'father', ""'s"", 'death']","['billiedov', 'tempepigott', 'donaldcrisp', 'samdegrass', 'andersrandolf', 'charlessteven', 'johnwallac', 'fredbeck', 'charlesbelch', 'e.j.ratcliff', 'douglasfairbank']",27
479,479,4636,nm0002311,tt0016804,Don Juan,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['16th', 'centuri', 'itali', 'devil-may-car', 'playboy', 'juan', 'run', 'afoul', 'despot', 'borgia']","['janewinton', 'johnroch', 'warneroland', 'estelletaylor', 'montagulov', 'josefswickard', 'willardloui', 'nigeldebruli', 'heddahopp', 'myrnaloy', 'maryastor', 'johnbarrymor']",27
555,555,5385,nm0001196,tt0017918,The Gaucho,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['girl', 'save', 'miracl', 'fall', 'cliff', 'argentin', 'bless', 'heal', 'power', 'shrine', 'built', 'site', 'whole', 'citi', 'grow', 'around', 'rich']","['lupevelez', 'joanbarclay', 'evesouthern', 'gustavvonseyffertitz', 'michaelvavitch', 'charlessteven', 'nigeldebruli', 'albertmacquarri', 'douglasfairbank']",27
