,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
301,301,2888,nm0000891,tt0013556,Robin Hood,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['nobleman', 'becom', 'vigilant', 'robin', 'hood', 'protect', 'oppress', 'english', 'peopl', 'tyrann', 'princ', 'john']","['wallacebeeri', 'samdegrass', 'enidbennett', 'pauldickey', 'williamloweri', 'roycoulson', 'billiebennett', 'merrillmccormick', 'wilsonbeng', 'willardloui', 'alanhal', 'budgeari', 'lloydtalman', 'douglasfairbank']",83
345,345,3327,nm0007539,tt0014611,Perché preoccuparsi?,7.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['hypochondriac', 'vacat', 'tropic', 'fresh', 'air', 'find', 'middl', 'revolut', 'instead']","['haroldlloyd', 'jobynaralston', 'johnaasen', 'wallacehow', 'jimmason', 'leowhit', 'gaylordlloyd', 'markjon']",83
1065,1065,10480,nm0000697,tt0021836,La terribile armata,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['emil', 'goe', 'berlin', 'see', 'grandmoth', 'larg', 'amount', 'money', 'offer', 'sweet', 'strang', 'man', 'make', 'sleep', 'wake', 'stop', 'money', 'group', 'children', 'save', 'day']","['rolfwenkhau', 'käthehaack', 'fritzrasp', 'rudolfbiebrach', 'olgaengl', 'ingelandgut', 'hansjoachimschaufuß', 'hansricht', 'hanslöhr', 'ernst-eberhardrel', 'waldemarkupczyk', 'martinrickelt', 'gerharddammann', 'rudolfletting', 'margaretesachs']",83
1963,1963,19472,nm0000859,tt0025907,L'isola del tesoro,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'jim', 'hawkin', 'torn', 'loyalti', 'benefactor', 'affect', 'lovabl', 'rogu', 'long', 'john', 'silver', 'struggl', 'recov', 'buri', 'pirat', 'treasur']","['wallacebeeri', 'jackiecoop', 'lionelbarrymor', 'ottokrug', 'lewisston', 'nigelbruc', ""charles'chic'sal"", 'williamv.mong', 'charlesmcnaughton', 'dorothypeterson', 'douglassdumbril', 'edmundbrees', 'olinhowland', 'charlesirwin', 'edwardpawley']",83
2338,2338,23264,nm0003540,tt0027516,Deti kapitana Granta,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['son', 'daughter', 'lost-at-sea', 'captain', 'recruit', 'help', 'find', 'basi', 'incomplet', 'note', 'found', 'bottl', 'encount', 'adventur', 'patagonia', 'australia', 'new', 'zealand']","['nikolaycherkasov', 'yakovsegel', 'olgabazanova', 'davidgutman', 'mariyastrelkova', 'mikhailromanov', 'nikolaivitovtov', 'ivanchuvelyov', 'a.adelung', 'nikolaimichurin', 'yuriyuryev']",83
2455,2455,24435,nm0000073,tt0028118,Una povera bimba milionaria,7.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['daughter', 'wealthi', 'businessman', 'becom', 'lost', 'citi', 'travel', 'new', 'school', 'taken', 'pair', 'down-on-their-luck', 'perform']","['shirleytempl', 'alicefay', 'gloriastuart', 'jackhaley', 'michaelwhalen', 'sarahaden', 'janedarwel', 'claudegillingwat', 'paulstanton', 'henryarmetta', 'charlescoleman', 'arthurhoyt', 'johnwray', 'tylerbrook', 'mathildecomont']",83
2504,2504,24939,nm0000073,tt0028315,Cin cin,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'girl', 'lost', 'shanghai', 'taken', 'american', 'playboy', 'girlfriend']","['shirleytempl', 'robertyoung', 'alicefay', 'eugenepallett', 'helenwestley', 'arthurtreach', 'allanlan', 'j.edwardbromberg', 'astridallwyn', 'robertgreig', 'jayneregan', 'juliustannen', 'williefung', 'philipahn', 'paulmcvey']",83
2597,2597,25901,nm0000075,tt0028691,Capitani coraggiosi,8.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['spoil', 'brat', 'fall', 'overboard', 'steamship', 'get', 'pick', 'fish', 'boat', ""'s"", 'made', 'earn', 'keep', 'join', 'crew', 'work']","['freddiebartholomew', 'spencertraci', 'lionelbarrymor', 'melvyndougla', 'charleygrapewin', 'mickeyrooney', 'johncarradin', ""oscaro'shea"", 'jacklaru', 'walterkingsford', 'donaldbrigg', 'sammcdaniel', 'billburrud']",83
2624,2624,26169,nm0171924,tt0028827,La danza degli elefanti,6.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['thi', 'black', 'white', 'movi', 'base', 'rudyard', 'kipl', ""'s"", 'toomai', 'eleph', 'small', 'nativ', 'lad', 'claim', 'know', 'congreg', 'place', 'eleph', 'hord']","['sabu', 'w.e.holloway', 'walterhudd', 'allanjeay', 'brucegordon', 'd.j.william', 'wilfridhyde-whit']",83
2749,2749,27453,nm0001224,tt0029440,Il principe e il povero,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['poor', 'boy', 'name', 'tom', 'canti', 'princ', 'wale', 'exchang', 'ident', 'event', 'forc', 'pair', 'experi', ""'s"", 'live', 'well']","['errolflynn', 'clauderain', 'henrystephenson', 'bartonmaclan', 'billymauch', 'robertj.mauch', 'alanhal', 'ericportman', 'lionelpap', 'leonardwilley', 'murraykinnel', 'halliwellhobb', 'phyllisbarri', 'ivanf.simpson', 'montagulov']",83
2828,2828,28250,nm0000073,tt0029751,Alle frontiere dell'India,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['priscilla', 'william', 'young', 'girl', 'live', 'widow', 'mother', 'patern', 'grandfath', 'post', 'command', 'northern', 'india', 'becom', 'enamor', 'militari', 'life', 'embroil', 'brew', 'rebellion', 'crown', 'earli', ""'s""]","['shirleytempl', 'victormclaglen', 'c.aubreysmith', 'junelang', 'michaelwhalen', 'cesarromero', 'constancecolli', 'douglasscott', 'gavinmuir', 'williefung', 'brandonhurst', 'lionelpap', 'clydecook', 'bunnybeatti', 'lionelbraham']",83
2853,2853,28509,nm0002146,tt0029844,Le avventure di Tom Sawyer,7.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['tom', 'sawyer', 'pal', 'huckleberri', 'finn', 'great', 'adventur', 'mississippi', 'river', 'pretend', 'pirat', 'attend', 'funer', 'wit', 'murder']","['tommykelli', 'mayrobson', 'walterbrennan', 'victorjori', 'davidholt', 'jackiemoran', 'nanabry', 'olinhowland', 'donaldmeek', 'charlesrichman', 'victorkilian', 'marciamaejon', 'mickeyrentschl', 'corasuecollin', 'philiphurl']",83
