,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
332,332,3199,nm0205192,tt0014429,Preferisco l'ascensore,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['boy', 'leav', 'small', 'countri', 'town', 'head', 'big', 'citi', 'get', 'job', 'soon', 'make', 'big', 'sweetheart', 'join', 'marri', 'hi', 'enthusiasm', 'get', 'ahead', 'lead', 'interest', 'adventur']","['haroldlloyd', 'mildreddavi', 'billstroth', 'noahyoung', 'westcottclark']",12
968,968,9492,nm0000859,tt0021345,Il vampiro del mare,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['west', 'indi', 'island', 'portuga', 'exist', 'mainli', 'spong', 'dive', 'best', 'area', 'collect', 'frequent', 'larg', 'manta', 'ray', 'nina', 'lose', 'brother', 'creatur']","['raqueltorr', 'charlesbickford', 'nilsasth', 'georgef.marion', 'johnmiljan', 'boriskarloff', 'gibsongowland', 'edmundbrees', 'mathildecomont', 'mackswain']",12
3505,3505,35115,nm0000033,tt0032484,Il prigioniero di Amsterdam,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['eve', 'world', 'war', 'ii', 'young', 'american', 'report', 'tri', 'expos', 'enemi', 'agent', 'london']","['joelmccrea', 'laraineday', 'herbertmarshal', 'georgesand', 'albertbassermann', 'robertbenchley', 'edmundgwenn', 'eduardociannelli', 'harrydavenport', 'martinkosleck', 'francescarson', 'ianwolf', 'charleswagenheim', 'eddieconrad', 'charleshalton']",12
4389,4389,44238,nm0000509,tt0035939,Spettri all'arrembaggio,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['east', 'side', 'kid', 'tri', 'fix', 'hous', 'newlyw', 'find', 'place', 'next', 'door', 'haunt', 'mysteri', 'men']","['leogorcey', 'huntzhal', 'bobbyjordan', 'belalugosi', 'avagardn', 'rickvallin', 'ernestmorrison', ""william'billy'benedict"", 'stanleycl', 'bobbyston', 'minervaurec', 'wheeleroakman', 'peters', 'frankmoran', 'jackmulhal']",12
5247,5247,53015,nm0001637,tt0038937,Shock,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['psycholog', 'distraught', 'woman', 'commit', 'privat', 'sanitarium', 'man', 'wit', 'commit', 'murder']","['vincentpric', 'lynnbari', 'franklatimor', 'anabelshaw', 'stephendunn', 'reedhadley', 'reneecarson', 'charlestrowbridg']",12
5375,5375,54297,nm0000002,tt0039302,La fuga,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['man', 'convict', 'murder', 'wife', 'escap', 'prison', 'work', 'woman', 'tri', 'prove', 'innoc']","['humphreybogart', 'laurenbacal', 'brucebennett', 'agnesmoorehead', ""tomd'andrea"", 'cliftonyoung', 'douglaskennedi', 'rorymallinson', 'houseleystevenson', 'johnalvin']",12
6327,6327,63954,nm0006238,tt0042397,25 minuti con la morte,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['escap', 'mental', 'patient', 'caus', 'havoc']","['marshallthompson', 'virginiafield', 'andreak', 'samleven', 'leonam', 'keefebrassel', 'richardrob', 'jamesbel', 'williamconrad', 'dicksimmon', 'halbaylor']",12
6377,6377,64446,nm0001907,tt0042553,Estremamente pericoloso,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['british', 'ladi', 'entomologist', 'travel', 'balkan', 'countri', 'look', 'germ', 'warfar', 'trial', 'use', 'variou', 'bug', 'carrier']","['margaretlockwood', 'daneclark', 'mariusgor', 'nauntonwayn', 'wilfridhyde-whit', 'eugenedeck', 'olafpooley', 'gladyshenson', 'paulhardtmuth', 'michaelhordern', 'georgebenson', 'ericpohlmann', 'johnhorsley', 'patricdoonan', 'joanhaythorn']",12
6917,6917,69958,nm0005789,tt0044207,Quando i mondi si scontrano,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['new', 'star', 'planet', 'hurtl', 'toward', 'doom', 'earth', 'small', 'group', 'survivalist', 'frantic', 'work', 'complet', 'rocket', 'take', 'new', 'home']","['richardderr', 'barbararush', 'peterhansen', 'johnhoyt', 'larryk', 'rachelam', 'stephenchas', 'frankcadi', 'haydenrork', 'sandrogiglio']",12
7238,7238,73241,nm0000930,tt0045205,So che mi ucciderai,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['ambiti', 'actor', 'insinu', 'life', 'wealthi', 'middle-ag', 'playwright', 'marri', 'plot', 'mistress', 'murder']","['joancrawford', 'jackpal', 'gloriagraham', 'brucebennett', 'virginiahuston', 'mikeconnor']",12
