,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
280,280,2679,nm0003433,tt0013059,Der var engang,6.3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['beauti', 'imperi', 'princess', 'refus', 'offer', 'marriag', 'often', 'condemn', 'suitor', 'death', 'princ', 'denmark', 'come', 'seek', 'hand', 'aid', 'magic', 'object', 'given', 'mysteri', 'spirit', 'seek', 'win', 'love']","['clarapontoppidan', 'svendmethl', 'peterjerndorff', 'hakonahnfelt-rønn', 'mohamedarch', 'bodilfab', 'wilhelminehenriksen', 'lililani', 'henrylarsen', 'frederikleth', 'schiølerlinck', 'gerdamadsen', 'larsmadsen', 'torbenmey', 'karenpoulsen']",74
311,311,2994,nm0050385,tt0013688,The Toll of the Sea,6.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['visit', 'china', 'american', 'man', 'fall', 'love', 'young', 'chines', 'woman', 'second', 'thought', 'relationship']","['annamaywong', 'kennethharlan', 'beatricebentley', 'priscillamoran', 'ettale', 'mingyoung']",74
2214,2214,22012,nm0002042,tt0026972,Scrooge,6.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['scroog', 'mean', 'old', 'miser', 'want', 'noth', 'christma', 'ghost', 'christma', 'past', 'present', 'futur', 'appear', 'scroog', 'take', 'journey', 'spirit', 'magic', 'christma']","['seymourhick', 'donaldcalthrop', 'robertcochran', 'maryglynn', 'garrymarsh', 'oscarasch', 'c.v.franc', 'atheneseyl', 'mauriceevan', 'marylawson', 'barbaraeverest', 'evegray', 'morrisharvey', 'philipfrost', 'd.j.william']",74
2403,2403,23909,nm0000070,tt0027893,Lord Fauntleroy,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['american', 'boy', 'turn', 'long-lost', 'heir', 'british', 'fortun', 'sent', 'live', 'cold', 'unsentiment', 'lord', 'overse', 'trust']","['freddiebartholomew', 'dolorescostello', 'c.aubreysmith', 'guykibbe', 'henrystephenson', 'mickeyrooney', 'constancecolli', 'e.e.cl', ""unao'connor"", 'jackiesearl', 'jessieralph', 'ivanf.simpson', 'helenflint', 'ericalden', 'maybeatti']",74
2657,2657,26506,nm0000073,tt0028988,Zoccoletti olandesi,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['plucki', 'littl', 'orphan', 'girl', 'get', 'dump', 'abruptli', 'gruff', 'hermit', 'grandfath', ""'s"", 'care', 'later', 'get', 'retaken', 'deliv', 'companion', 'injur', 'girl']","['shirleytempl', 'jeanhersholt', 'arthurtreach', 'helenwestley', 'thomasbeck', 'marynash', 'sidneyblackm', 'paulinemoor', 'madychristian', 'marciamaejon', 'delmarwatson', 'egonbrech', 'christianrub', 'georgehumbert', 'sigruman']",74
2896,2896,28936,nm0000077,tt0029992,A Christmas Carol,7.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['christma', 'eve', 'ebenez', 'scroog', 'visit', 'spirit', 'former', 'partner', 'jacob', 'marley', 'deceas', 'partner', 'mean', 'miserli', 'scroog', 'warn', 'chang', 'way', 'face', 'consequ', 'afterlif']","['reginaldowen', 'genelockhart', 'kathleenlockhart', 'terrykilburn', 'barrymackay', 'lynnecarv', 'leog.carrol', 'lionelbraham', 'annrutherford', ""d'arcycorrigan"", 'ronaldsinclair']",74
3431,3431,34358,nm0006130,tt0032254,The Biscuit Eater,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'littl', 'boy', 'faith', 'dog', 'name', 'promis', 'much', 'faith', 'enter', 'championship', 'trial', 'bird', 'dog', 'favorit', 'georgia', 'boy', 'bred', 'train', 'boy']","['billyle', 'cordellhickman', 'richardlan', 'lestermatthew', 'helenemillard', ""fred'snowflake'toon"", 'tivertoninvad']",74
3822,3822,38400,nm0000055,tt0033729,Com'era verde la mia valle,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['turn', 'centuri', 'welsh', 'mine', 'villag', 'morgan', 'stern', 'gentl', 'rais', 'coal-min', 'son', 'hope', 'youngest', 'find', 'better', 'life']","['walterpidgeon', ""maureeno'hara"", 'annale', 'donaldcrisp', 'roddymcdowal', 'johnlod', 'saraallgood', 'barryfitzgerald', 'patricknowl', 'welshsing', 'mortonlowri', 'arthurshield', 'anne.todd', 'frederickworlock', 'richardfras']",74
4018,4018,40430,nm0210701,tt0034461,Aniki Bóbó,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['stori', 'take', 'place', 'old', 'street', 'porto', 'bank', 'douro', 'river', 'gang', 'young', 'kid', 'accept', 'new', 'member', 'carlito', 'shi', 'boy', 'play', 'tough']","['nascimentofernand', 'vitaldossanto', 'antóniopalma', 'armandopedro', 'horáciosilva', 'antóniosanto', 'antóniosoar', 'felicianodavid', 'manuelsousa', 'antoniomelopereira', 'rafaelmota', 'américobotelho', 'fernandamato']",74
4719,4719,47608,nm0000072,tt0037120,Gran premio,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jade', 'former', 'jockey', 'help', 'young', 'girl', 'prepar', 'wild', 'gift', 'hors', 'england', ""'s"", 'grand', 'nation', 'sweepstak']","['mickeyrooney', 'donaldcrisp', 'elizabethtaylor', 'annerever', 'angelalansburi', ""jackie'butch'jenkin"", 'juanitaquigley', 'arthurtreach', 'reginaldowen', 'normavarden', 'terrykilburn', 'arthurshield', 'aubreymath', 'aleccraig', 'eugenelor']",74
