,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
44,44,413,nm0031834,tt0004838,The Wrath of the Gods,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['american', 'sailor', 'fall', 'love', 'fisherman', ""'s"", 'daughter', 'convinc', 'jesu', 'power', 'god', 'curs']","['sessuehayakawa', 'tsuruaoki', 'frankborzag', 'kisaburôkurihara', 'henrykotani', 'gladysbrockwel', 'herschelmayal']",5
49,49,458,nm0001124,tt0005078,The Cheat,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['venal', 'spoil', 'stockbrok', ""'s"", 'wife', 'impuls', 'embezzl', 'chariti', 'chair', 'desper', 'turn', 'burmes', 'ivori', 'trader', 'replac', 'stolen', 'money']","['fannieward', 'sessuehayakawa', 'jackdean', 'jamesneil', 'yutakaab', 'danaong', 'hazelchild', 'arthurh.william']",5
122,122,1154,nm0111130,tt0009086,The Forbidden City,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['chines', 'mandarin', 'hope', 'regain', 'favor', 'empor', 'betroth', ""n't"", 'know', ""'s"", 'secretli', 'marri', 'american', 'consul', 'pregnant']","['normatalmadg', 'thomasmeighan', 'e.alynwarren', 'michaelrayl', 'l.rogerslytton', 'reidhamilton', 'charlesfang']",5
131,131,1239,nm0000428,tt0009559,A Romance of Happy Valley,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['john', 'logan', 'leav', 'parent', 'sweetheart', 'bucol', 'happi', 'valley', 'make', 'fortun', 'citi', 'left', 'behind', 'becom', 'miser', 'beleagu', 'absenc', 'sever']","['lilliangish', 'robertharron', 'georgefawcett', 'katebruc', 'georgenichol', 'bertramgrassbi', 'porterstrong', 'adolphlestina', 'lydiayeamanstitu', 'andrewarbuckl', 'francesspark']",5
145,145,1373,nm0002233,tt0009937,Mariti ciechi,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['austrian', 'offic', 'set', 'seduc', 'neglect', 'young', 'wife']","['samdegrass', 'franceliabillington', 'erichvonstroheim', 'gibsongowland', 'fayhold', 'rubykendrick', 'valeriegermonprez', 'jackperrin', 'richardcum', 'louisfitzroy', 'williamdevaul', 'jackmathi', 'percychalleng']",5
146,146,1381,nm0000428,tt0009968,Giglio infranto,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['frail', 'waif', 'abus', 'brutal', 'boxer', 'father', 'london', ""'s"", 'seedi', 'limehous', 'district', 'befriend', 'sensit', 'chines', 'immigr', 'tragic', 'consequ']","['lilliangish', 'richardbarthelmess', 'donaldcrisp', 'arthurhoward', 'edwardpeilsr', 'georgeberang', 'normanselbi']",5
158,158,1500,nm0003546,tt0010227,Heart o' the Hills,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['famili', 'tension', 'kentucki', 'hill', 'inflam', 'outsid', ""'s"", 'dishonest', 'scheme', 'exploit', 'area', 'coal']","['marypickford', 'haroldgoodwin', 'allansear', 'fredhuntley', 'clairemcdowel', 'samdegrass', 'w.h.bainbridg', 'johngilbert', 'bettybouton', 'henryhebert', 'fredwarren']",5
174,174,1654,nm0219428,tt0010680,The Sentimental Bloke,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['down-at-h', 'ex-convict', 'undergo', 'epiphani', 'experi', 'love', 'good', 'woman', 'first', 'time']","['arthurtauchert', 'lottielyel', 'gilbertemeri', 'stanleyrobinson', 'harryyoung', 'margaretreid', 'charleskeegan', 'williamcoult', 'helenfergu', 'c.j.denni']",5
176,176,1671,nm0022011,tt0010755,Il canto del fiore rosso,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['olof', 'koskela', 'son', 'rich', 'farmer', 'seduc', 'young', 'girl', 'random', 'inconsist', 'gestur', 'rush', 'away', 'home', 'carefre', 'lifestyl', 'base', 'novel', 'finnish', 'author', 'johann', 'linnankoski']","['larshanson', 'gretaalmroth', 'lillebilibsen', 'louisefahlman', 'axelhultman', 'johnekman', 'hjalmarpet', 'editherastoff', 'nilslundel']",5
179,179,1701,nm0000891,tt0010844,Victory,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['axel', 'heyst', 'uncommit', 'wander', 'settl', 'island', 'south', 'sea', 'take', 'piti', 'troubl', 'young', 'woman', 'lena', 'give', 'refug', 'island', 'pirat', 'mr.']","['jackholt', 'seenaowen', 'wallacebeeri', 'bendeeley', 'lonchaney', 'bullmontana']",5
