,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
216,216,2056,nm0000779,tt0011647,The Round-Up,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['overweight', 'sheriff', 'best', 'assist', 'man', 'accus', 'theft']","[""roscoe'fatty'arbuckl"", 'mabeljuliennescott', 'irvingcum', 'tomforman', 'jeanack', 'a.edwardsutherland', 'wallacebeeri', 'guyoliv', 'janewolf', 'georgekuwa']",43
412,412,3975,nm0000036,tt0015863,Io e la vacca,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['littl', 'luck', 'keep', 'job', 'citi', 'new', 'yorker', 'tri', 'work', 'countri', 'eventu', 'find', 'way', 'lead', 'herd', 'cattl', 'west', 'coast']","['howardtruesdal', 'kathleenmy', 'raythompson', 'browney', 'busterkeaton']",43
1429,1429,14095,nm0001677,tt0023560,The Tenderfoot,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['calvin', 'jone', 'cowboy', 'want', 'invest', 'broadway', 'play', 'ruth', 'weston', 'secretari', 'learn', 'boss', 'joe', 'lehman', 'attempt', 'swindl', 'jone', 'pull', 'success', 'coup', ""d'etat"", 'produc', 'play', 'star']","['joee.brown', 'gingerrog', 'lewcodi', 'vivienoakland', 'robertgreig', 'ralphinc', 'marionbyron', 'spencerchart', 'douglasgerrard']",43
3186,3186,31834,nm0000017,tt0031225,Partita d'azzardo,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['tough', 'western', 'town', 'need', 'tame', 'mild-mann', 'son', 'hard-nos', 'sheriff', 'get', 'job']","['marlenedietrich', 'jamesstewart', 'mischaauer', 'charleswinning', 'briandonlevi', 'allenjenkin', 'warrenhym', 'irenehervey', 'unamerkel', 'billygilbert', 'samuels.hind', 'jackcarson', 'tomfadden', 'virginiabrissac', 'edmundmacdonald']",43
3516,3516,35225,nm0003193,tt0032550,Granny Get Your Gun,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['minerva', 'hatton', 'back', 'nevada', 'grubstak', 'fortun', 'year', 'ago', 'granddaught', 'juli', 'westcott', 'visit', 'get', 'divorc', 'blackmail', 'juli', ""'s"", 'husband']","['mayrobson', 'harrydavenport', 'margotstevenson', 'hardiealbright', 'clembevan', 'clayclement', 'williamb.davidson', 'arthuraylesworth', 'granvilleb', 'anne.todd', 'veralewi', 'maxhoffmanjr', 'archietwitchel', 'walterwilson', 'natcarr']",43
3593,3593,36018,nm0001211,tt0032828,My Little Chickadee,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['scandal', 'run', 'gold-digg', 'town', 'meet', 'con', 'artist', 'becom', 'embroil', 'string', 'petti', 'deceit']","['maewest', 'w.c.field', 'josephcalleia', 'dickforan', 'ruthdonnelli', 'margarethamilton', 'donaldmeek', 'fuzzyknight', 'willardrobertson', 'georgemoran', 'jackiesearl', 'fayadl', 'geneaustin', 'russellhal', 'ottoheimel']",43
3711,3711,37253,nm0000859,tt0033368,Pancho il messicano,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lopez', 'bandit', 'stolen', 'herd', 'gil', ""'s"", 'ranch', 'hardi', 'foreclos', 'lucia', 'come', 'back', 'new', 'york', 'gil', 'happi', 'meet', 'husband', 'morgan', 'say']","['wallacebeeri', 'lionelbarrymor', 'laraineday', 'ronaldreagan', 'henrytrav', 'chris-pinmartin', 'tomconway', 'chillwil', 'nydiawestman', 'charlessteven']",43
3802,3802,38190,nm0001229,tt0033667,"Go West, Young Lady",6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['feder', 'marshal', 'tex', 'miller', 'girl-friend', 'belinda', 'pendergast', 'problem', 'mask', 'bandid', ""'peco"", 'pete']","['pennysingleton', 'glennford', 'annmil', 'charlesruggl', 'allenjenkin', 'jedprouti', 'onslowsteven', 'bobwil', 'edithmeis', 'chiefmanytreati', 'waffl', 'thefoursom', 'thetexasplayboy']",43
3932,3932,39534,nm0001678,tt0034120,Robin Hood of the Pecos,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['cowboy', 'roy', 'roger', 'mysteri', 'mask', 'partner', 'steal', 'rich', 'give', 'poor', 'old', 'west']","['royrog', ""george'gabby'hay"", 'marjoriereynold', 'cykendal', 'sallypayn', 'eddieacuff', 'leighwhipp', 'robertstrang', 'williamhaad', 'jaynovello', 'roscoeat']",43
4271,4271,43025,nm0000840,tt0035502,La valle degli uomini rossi,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['armi', 'scout', 'johnni', 'ware', 'courtmarti', 'help', 'indian', 'white', 'oppressor', 'escap', 'find', 'hamlet', 'desert', 'center', 'cross', 'path']","['lucillebal', 'jamescraig', 'cedrichardwick', 'deanjagg', 'peterwhitney', 'billygilbert', 'tomtyl', 'antoniomoreno', 'georgecleveland', 'hankbel']",43
