,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
3445,3445,34508,nm0000912,tt0032289,Buck Benny Rides Again,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jack', 'benni', 'tri', 'make', 'good', 'fictiti', 'boast', 'rough', 'nevada', 'spoof', 'western', 'clich']","['jackbenni', 'ellendrew', ""eddie'rochester'anderson"", 'andydevin', 'philharri', 'dennisday', 'virginiadal', 'lilliancornel', 'theresaharri', 'kaylinak', 'wardbond', 'morrisankrum', 'charleslan', 'jamesburk', 'merrielabbottdanc']",34
3514,3514,35205,nm0000036,tt0032536,I cowboys del deserto,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['marx', 'brother', 'come', 'rescu', 'wild', 'west', 'young', 'man', 'tri', 'settl', 'old', 'famili', 'feud', 'marri', 'girl', 'love', 'run', 'afoul', 'crook']","['grouchomarx', 'chicomarx', 'harpomarx', 'johncarrol', 'dianalewi', 'walterwoolfk', 'robertbarrat', 'junemaccloy', 'georgelessey']",34
4215,4215,42416,nm0007941,tt0035252,Gianni e Pinotto fra i cowboys,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'peanut', 'vendor', 'rodeo', 'show', 'get', 'troubl', 'boss', 'hide', 'railroad', 'train', 'head', 'west', 'get', 'job', 'cowboy', 'dude', 'ranch', 'despit', 'fact', 'neither']","['budabbott', 'loucostello', 'dickforan', 'annegwynn', 'johnnymackbrown', 'juddmcmichael', 'tedmcmichael', 'joemcmichael', 'maryloucook', 'ellafitzgerald', 'samuels.hind', 'douglassdumbril', 'morrisankrum']",34
4633,4633,46733,nm0002228,tt0036865,Girl Rush,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'unsuccess', 'vaudevil', 'entertain', 'decid', 'search', 'gold', 'california', 'gold', 'rush', 'come', 'town', 'woman', 'live', 'dweller', 'town', 'promis']","['wallybrown', 'alancarney', 'franceslangford', 'barbarajoallen', 'robertmitchum', 'paulhurst', 'pattibril', 'sarahpadden', 'cykendal', 'johnmerton']",34
5026,5026,50738,nm0001678,tt0038212,Utah,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ranch', 'foreman', 'roy', 'learn', 'new', 'ranch', 'owner', 'dorothi', 'bryant', 'friend', 'arriv', 'direct', 'gabbi', ""'s"", 'rundown', 'ranch', 'figur', 'discourag', 'return', 'east']","['royrog', 'trigger', ""george'gabby'hay"", 'daleevan', 'peggystewart', 'beverlylloyd', 'jillbrown', 'vivienoakland', 'grantwith', 'haltaliaferro', 'jackrutherford', 'emmettvogan', 'bobnolan', 'sonsofthepion']",34
5146,5146,51977,nm0000023,tt0038589,Le ragazze di Harvey,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['train', 'trip', 'west', 'becom', 'mail-ord', 'bride', 'susan', 'bradley', 'judi', 'garland', 'meet', 'cheeri', 'crew', 'young', 'women', 'travel', 'open', 'harvey', 'hous', 'restaur', 'remot', 'whistle-stop']","['judygarland', 'johnhodiak', 'raybolg', 'angelalansburi', 'prestonfost', ""virginiao'brien"", 'kennybak', 'marjoriemain', 'chillwil', 'selenaroyl', 'cydchariss', 'ruthbradi', 'jacklambert', 'edwardearl', 'morrisankrum']",34
5753,5753,58170,nm0000069,tt0040513,Il bacio del bandito,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ricardo', 'milquetoast', 'son', 'mexican', 'bandit', 'would', 'rather', 'lead', 'quiet', 'life', 'boston', 'famili', 'would', 'rather', 'follow', 'father', ""'s"", 'footstep', 'becom', 'kiss', 'bandit']","['franksinatra', 'kathryngrayson', 'j.carrolnaish', 'mildrednatwick', 'mikhailrasumni', 'billygilbert', 'sonoosato', 'clintonsundberg', 'carletong.young', 'ricardomontalban', 'annmil', 'cydchariss', 'ednaskinn', 'vicentegómez']",34
6342,6342,64101,nm0000840,tt0042447,Ai vostri ordini signora!,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['american', 'actor', 'arthur', 'tyler', 'imperson', 'english', 'butler', 'hire', 'nouveau', 'rich', 'woman', 'effi', 'floud', 'new', 'mexico', 'refin', 'husband', 'headstrong', 'daughter', 'aggi']","['bobhop', 'lucillebal', 'brucecabot', 'jackkirkwood', 'leapenman', 'hughfrench', 'ericblor', 'josephvital', 'johnalexand', 'normavarden', 'virginiakeiley', 'colinkeith-johnston', 'joewong']",34
11939,11939,120818,nm0018667,tt0059240,"Graf Bobby, der Schrecken des wilden Westens",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['austrian', 'earl', 'learn', 'inherit', 'land', 'arizona', 'american', 'wild', 'west', 'count', 'friend', 'journey', 'america', 'claim', 'inherit', 'encount', 'danger']","['peteralexand', 'olgaschoberová', 'guntherphilipp', 'hannewied', 'elisabethmarku', 'vladimirmedar', 'dragomirfelba', 'rastkotad', 'zivojinden', 'jovanjanicijevic-burdu', 'milivojepopovic-mavid']",34
12754,12754,128986,nm0000333,tt0061720,Good Times,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sonni', 'cher', 'spoof', 'mani', 'hollywood', 'classic', 'movi', 'scene']","['sonni', 'cher', 'georgesand', 'normanalden', 'larryduran', 'kellythordsen', 'lennieweinrib', 'peterrobbin', 'edywilliam', 'chinale', 'dianehaggerti', 'jamesflavin', 'philarnold', 'hankworden', 'morrisbuchanan', 'charlessmith']",34
