,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
310,310,2986,nm0177417,tt0013674,The Three Must-Get-Theres,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['thi', 'delight', 'burlesqu', 'alexandr', 'duma', 'famou', 'adventur', 'narr', 'then-lead', 'screen', 'swashbuckl', 'dougla', 'fairbank', 'hit', 'film', 'repres', 'one', 'writer/director/star', 'max']","['maxlind', 'bullmontana', 'frankcook', 'carolinerankin', 'jobynaralston', 'johnj.richardson', 'charlesmezzetti', 'clarencewertz', 'fredcaven', 'harrymann', 'jeandelimur']",53
556,556,5395,nm0000036,tt0017925,Come vinsi la guerra,8.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['union', 'spi', 'steal', 'engin', ""'s"", 'belov', 'locomot', 'pursu', 'single-handedli', 'straight', 'enemi', 'line']","['marionmack', 'glencavend', 'jimfarley', 'frederickvroom', 'charleshenrysmith', 'frankbarn', 'joekeaton', 'mikedonlin', 'tomnawn', 'busterkeaton']",53
641,641,6245,nm0000315,tt0018937,Capitan Barbablù,6.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['two', 'sailor', 'rivalri', 'chase', 'women', 'becom', 'friend', 'one', 'decid', 'final', 'settl', 'mysteri', 'young', 'women', 'come']","['victormclaglen', 'louisebrook', 'robertarmstrong', 'mariaalba', 'francismcdonald', 'leilahyam', 'nataliejoyc', 'eileensedgwick', 'michaelvisaroff']",53
1260,1260,12399,nm0000509,tt0022753,Chandu the Magician,6.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['delusion', 'madman', 'roxor', 'kidnap', 'scientist', 'hope', 'use', 'death', 'ray', 'achiev', 'world', 'domin', 'oppos', 'chandu', 'power', 'hypnotist', 'yogi']","['edmundlow', 'irenewar', 'belalugosi', 'herbertmundin', 'henryb.walthal', 'weldonheyburn', 'junelang', 'michaelstuart', 'virginiahammond']",53
1357,1357,13370,nm0000055,tt0023243,Il signor Robinson Crosuè,5.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['make', 'bet', 'steve', 'strand', 'uninhabit', 'island']","['douglasfairbank', 'williamfarnum', 'earlebrown', 'mariaalba']",53
1487,1487,14671,nm0001682,tt0023808,The Big Chance,4.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['gangster', 'tri', 'get', 'boxer', 'throw', 'import', 'fight']","['johndarrow', 'mernakennedi', 'nataliemoorhead', 'mickeyrooney', 'matthewbetz', 'j.carrolnaish', 'hankmann']",53
1654,1654,16327,nm0001033,tt0024524,Scarlet River,6.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['unabl', 'find', 'open', 'rang', 'near', 'hollywood', 'western', 'actor', 'tom', 'baxter', 'troop', 'head', 'judi', 'blake', ""'s"", 'ranch', 'shoot', 'film', 'tom', 'soon', 'learn', 'foreman', 'rustl', 'poison']","['tomkeen', 'dorothywilson', 'lonchaneyjr', 'bettyfur', 'roscoeat', 'edgarkennedi', 'billybutt', 'hooperatchley', 'jackraymond', 'jimmason', 'yakimacanutt']",53
1761,1761,17399,nm0038488,tt0024978,Chu Chin Chow,6.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['music', 'retel', 'ali', 'baba', 'thiev', 'arabian', 'night', 'tale']","['annamaywong', 'georgerobey', 'fritzkortn', 'johngarrick', 'pearlargyl', ""malcolm'mr.jetsam'mceachern"", 'dennishoey', 'sydneyfairbroth', 'lawrencehanray', 'frankcochran', 'thelmatuson', 'francisl.sullivan', 'gibbmclaughlin', 'kiyoshitakas']",53
1912,1912,18949,nm0203383,tt0025644,Perils of Pauline,6.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['famou', 'scientist', 'beauti', 'daughter', 'travel', 'indochina', 'find', 'ivori', 'disc', 'formula', 'deadli', 'ga', 'engrav', 'evil', 'doctor', 'gang', 'also', 'look']","['evalynknapp', 'craigreynold', 'jamesdurkin', 'johndavidson', 'sonnyray', 'franklackteen', ""pato'malley"", 'williamdesmond', 'josefswickard', 'williamworthington', 'adolphmilar', 'jameswang']",53
1975,1975,19592,nm0000068,tt0025954,Il canto del West,5.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sin', 'scout', 'cint', 'belmet', 'two', 'sidekick', 'guid', 'wagon', 'train', 'newli', 'open', 'oregon', 'territori', 'despit', 'hardship', 'indian', 'attack']","['randolphscott', 'gailpatrick', 'monteblu', 'raymondhatton', 'billyle', 'janduggan', 'leilabennett', 'olinhowland', 'howardwilson', 'julianmadison', 'alfreddelcambr', 'donaldgray', 'colintapley', 'j.p.mcgowan', 'jamesa.marcu']",53
