,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
597,597,5801,nm0235590,tt0018453,Sumka dipkuryera,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['true', 'murder', 'soviet', 'diplomat', 'teodor', 'nett', 'narrat', 'difficulti', 'return', 'diplomat', 'bag', 'murder', 'agent', 'russia', 'sea', 'found', 'british', 'secret', 'polic']","['matteabuyukli', 'a.klymenko', 'heorhiizelondzhev-shypov', 'idapenzo', 'boriszagorski', 'sergeiminin', 'h.skoretskyi', 'ivankapralov', 'v.komaretskyi', 'aleksandrdovzhenko', 'dmitriykapka', 'konstantineggert', 'a.belov']",19
771,771,7529,nm0000581,tt0020197,Il drago rosso,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['dure', 'boxer', 'rebellion', 'china', 'earli', '20th', 'centuri', 'chines', 'secret', 'societi', 'attack', 'western', 'anyon', 'associ', 'dr.', 'fu', 'manchu', ""'s"", 'wife']","['warneroland', 'neilhamilton', 'jeanarthur', 'o.p.heggi', 'williamaustin', 'claudek', 'charlesa.stevenson', 'evelynselbi', 'noblejohnson']",19
1395,1395,13746,nm0040374,tt0023406,The Roadhouse Murder,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['gain', 'fame', 'report', 'arrang', 'suspect', 'murder']","['dorothyjordan', 'ericlinden', 'purnellpratt', 'roscoeat', 'davidlandau', 'brucecabot', 'phyllisclar', 'gustavvonseyffertitz', 'roscoekarn', 'williammorri', 'franksheridan', 'carlgerard']",19
2355,2355,23434,nm0005925,tt0027653,Fährmann Maria,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['beauti', 'young', 'drifter', 'come', 'small', 'villag', 'battl', 'death', 'save', 'man', 'love']","['sybilleschmitz', 'aribertmog', 'carldevogt', 'petervoß', 'gerhardbienert', 'eduardwenck', 'karlplaten', 'ernststimmel', 'mimithoma']",19
3267,3267,32650,nm0177905,tt0031548,A Window in London,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['passerbi', 'wit', 'murder', 'window', 'pass', 'train', 'tri', 'track', 'killer']","['michaelredgrav', 'sallygray', 'paulluka', 'hartleypow', 'patriciaroc', 'gertrudemusgrov', 'georgecarney', 'bryancoleman', 'alfgoddard', 'glenalyn', 'wilfredwalt', 'georgemerritt', 'johnsalew', 'kimberley', 'page', 'pamelarandel']",19
3355,3355,33566,nm0000067,tt0031968,Spia in nero,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['german', 'submarin', 'sent', 'orkney', 'isl', 'sink', 'british', 'fleet']","['conradveidt', 'sebastianshaw', 'valeriehobson', 'mariusgor', 'juneduprez', 'atholestewart', 'agneslauchlan', 'helenhay', 'cyrilraymond', 'georgesumm', 'haypetri', 'grantsutherland', 'robertrendel', 'marymorri', 'margaretmoffat']",19
3598,3598,36067,nm0001322,tt0032842,Night Train to Munich,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['germani', 'invad', 'czechoslovakia', 'german', 'british', 'intellig', 'servic', 'tri', 'captur', 'czech', 'scientist', 'dr.', 'axel', 'bomasch', 'jame', 'harcourt', 'inventor', 'new', 'type', 'armor-pl']","['margaretlockwood', 'rexharrison', 'paulhenreid', 'basilradford', 'nauntonwayn', 'jamesharcourt', 'felixaylm', 'wyndhamgoldi', 'rolandculv', 'eliotmakeham', 'raymondhuntley', 'austintrevor', 'kennethk', 'c.v.franc', 'frederickvalk']",19
3624,3624,36355,nm0019922,tt0033016,Saloon Bar,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['background', 'christma', 'pend', 'arriv', 'anoth', 'babi', 'landlord', 'group', 'pub', 'local', 'lead', 'booki', 'joe', 'harri', 'set', 'prove', 'former', 'custom', 'eddi']","['gordonhark', 'elizabethallan', 'mervynjohn', 'joycebarbour', 'annakonstam', 'cyrilraymond', 'judycampbel', 'almillen', 'normanpierc', 'alecclun', 'mavisvilli', 'felixaylm', 'o.b.clar', 'aubreydext', 'laurencekitchin']",19
3632,3632,36435,nm0049608,tt0033031,The Four Just Men,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['four', 'men', 'titl', 'british', 'wwi', 'veteran', 'decid', 'work', 'secretli', 'enemi', 'countri', ""n't"", 'bit', 'murder', 'sabotag', 'serv', 'end']","['hughsinclair', 'griffithjon', 'francisl.sullivan', 'franklawton', 'annale', 'alannapi', 'basilsydney', 'lydiasherwood', 'edwardchapman', 'atholestewart', 'georgemerritt', 'arthurhambl', 'garrymarsh', 'ellalineterriss', 'percywalsh']",19
4031,4031,40557,nm0000509,tt0034521,Black Dragons,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['cabal', 'american', 'industrialist', 'fifth-columnist', 'intent', 'sabotag', 'war', 'effort', 'method', 'murder', 'malevol', 'monsieur', 'colomb', 'detect', 'dick']","['belalugosi', 'joanbarclay', 'georgepembrok', 'claytonmoor', 'robertfraz', 'edwardpeilsr', 'robertfisk', 'irvingmitchel', 'kennethharlan', 'maxhoffmanjr', 'frankmelton', 'josepheggenton', 'i.stanfordjolley']",19
