,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
8,8,73,nm0108345,tt0002452,Independenta Romaniei,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['movi', 'depict', 'romanian', 'war', 'independ']","['aristidedemetriad', 'constantademetriad', 'constantinnottara', 'pepimachau', 'aurelathanasescu', 'jenymetaxa-doro', 'nicolaesoreanu', 'vasiletoneanu', 'aristitaromanescu', 'elvirepopesco', 'm.vîrgolici', 'c.nedelcovici', 'mihailtancovici-cosmin', 'iondumitrescu', 'gheorghemeliseanu']",23
15,15,139,nm0042694,tt0003131,Maudite soit la guerre,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['armi', 'pilot', 'visit', 'home', 'anoth', 'armi', 'pilot', 'neighbour', 'countri', 'fall', 'love', 'sister', 'outbreak', 'war', 'two', 'countri']","['baert', 'suzanneberni', 'fernandcrommelynck', ""nadiad'ang"", 'henrigoidsen', 'alberthendrickx', 'mauriceauzat', 'renéebailli', 'georgesetienn', 'zizifesterat', 'lucienmussièr', 'réginald', 'janetoni']",23
107,107,1011,nm0005748,tt0008663,Terje Vigen,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['terj', 'vigen', 'sailor', 'suffer', 'loss', 'famili', 'cruelti', 'anoth', 'man', 'year', 'later', 'enemi', ""'s"", 'famili', 'find', 'depend', 'terj', ""'s"", 'benefic', 'terj', 'must']","['victorsjöström', 'augustfalck', 'editherastoff', 'bergliothusberg']",23
123,123,1164,nm0000428,tt0009150,Cuori del mondo,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['young', 'lover', 'french', 'villag', 'torn', 'apart', 'come', 'great', 'war']","['lilliangish', 'robertharron', 'dorothygish', 'adolphlestina', 'josephinecrowel', 'jackcosgrav', 'katebruc', 'benalexand', 'marionemmon', 'francismarion', 'robertanderson', 'georgefawcett', 'georgesiegmann', 'fayhold', 'l.lowri']",23
137,137,1297,nm0002233,tt0009737,The Unbeliever,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['wealthi', 'young', 'american', 'bred', 'class', 'distinct', 'racial', 'intoler', 'enter', 'marin', 'first', 'world', 'war', 'cours', 'train', 'experi', 'trench']","['margueritecourtot', 'raymondmcke', 'erichvonstroheim', 'katelest', 'frankdevernon', 'mortimermartin', 'blanchedavenport', 'haroldhollach', 'darwinkarr', 'earlschenck', 'gertrudenorman', 'lewhart', 'thomasholcomb', 'j.f.rork', 'mossgil']",23
144,144,1363,nm0000891,tt0009915,Behind the Door,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['german-american', 'naval', 'offic', 'take', 'reveng', 'german', 'submarin', 'command', 'brutal', 'wife']","['hobartbosworth', 'janenovak', 'wallacebeeri', 'jamesgordon', 'richardwayn', 'j.p.lockney', 'gibsongowland', 'ottohoffman']",23
163,163,1546,nm0004592,tt0010307,Per la patria,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['stori', 'two', 'men', 'one', 'marri', 'lover', ""'s"", 'wife', 'meet', 'trench', 'first', 'world', 'war', 'tale', 'becom', 'microcosm', 'horror', 'war']","['romualdjoubé', 'maximedesjardin', 'séverin-mar', 'angèleguy', 'marysedauvray', 'mancini', 'elizabethnizan', 'pierredani', 'blaisecendrar', 'paulduc']",23
502,502,4862,nm0002271,tt0017120,Mare Nostrum,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['stori', 'femal', 'german', 'spi', 'willingli', 'sacrific', 'life', 'countri']","['apollonuni', 'álexnova', 'kada-abd-el-kad', 'hughiemack', 'aliceterri', 'antoniomoreno', 'mademoisellekithn', 'mickeybrantford', 'rositaramírez', 'frédéricmariotti', 'pâquerett', 'fernandmailli', 'andrewsengelmann']",23
561,561,5444,nm0005959,tt0018014,Hotel Imperial,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dure', 'world', 'war', 'hotel', 'maid', 'austrian', 'offic', 'hide', 'attempt', 'surviv', 'russian-occupi', 'town']","['polanegri', 'jameshal', 'georgesiegmann', 'maxdavidson', 'michaelvavitch', 'ottofri', 'nicholassoussanin', 'goldenwadham', 'georgeberrel']",23
565,565,5484,nm0076368,tt0018045,Le joueur d'échecs,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['inventor', 'conceal', 'polish', 'nobleman', 'chess-play', 'automaton', 'machin', 'whose', 'fame', 'lead', 'court', 'russian', 'empress']","['pierreblanchar', 'charlesdullin', 'édithjéhann', 'camillebert', 'pierrebatcheff', 'marcellecharlesdullin', 'jackiemonni', 'armandbernard', 'alexian', 'pierrehot', 'jaimedevesa', 'fridettefatton']",23
637,637,6205,nm0000406,tt0018909,L'ultima gioia,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['famili', 'saga', 'three', 'bavarian', 'widow', ""'s"", 'son', 'go', 'war', 'germani', 'fourth', 'goe', 'america', 'germani', ""'s"", 'eventu', 'oppon']","['margaretmann', 'jameshal', 'charlesmorton', 'francisx.bushmanjr', 'georgemeek', 'junecolly', 'earlefox', 'albertgran', 'frankreich', 'archdukeleopoldofaustria', 'ferdinandschumann-heink', 'jackpennick']",23
662,662,6453,nm0109283,tt0019286,Tempeste sull'Asia,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['run-in', 'law', 'mongolian', 'man', 'becom', 'fugit', 'join', 'russian', 'civil', 'war']","['valéryinkijinoff', 'i.dedintsev', 'aleksandrchistyakov', 'viktortsoppi', 'fyodorivanov', 'v.pro', 'borisbarnet', 'karlgurnyak', 'bilinskaya', 'i.inkizhinov', 'anelsudakevich']",23
698,698,6797,nm0069504,tt0019649,Arsenale,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['soldier', 'return', 'kiev', 'surviv', 'train', 'crash', 'encount', 'clash', 'nationalist', 'collectivist']","['semyonsvashenko', 'georgikhorkov', 'amvrosibuchma', 'dmitrierdman', 'sergeypetrov', 'm.mikhajlovski', 'aleksandrevdakov']",23
775,775,7569,nm0001935,tt0020223,L'arca di Noè,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['biblic', 'stori', 'noah', 'great', 'flood', 'parallel', 'stori', 'soldier', 'first', 'world', 'war']","['dolorescostello', ""georgeo'brien"", 'noahbeeri', 'louisefazenda', ""guinn'bigboy'william"", 'paulmcallist', 'myrnaloy', 'andersrandolf', 'armandkaliz', 'williamv.mong', 'malcolmwait', 'nigeldebruli', 'noblejohnson', 'ottohoffman', 'rositadelmar']",23
825,825,8054,nm0080572,tt0020547,"Verdun, visions d'histoire",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['dramat', 're-enact', 'battl', 'verdun', 'world', 'war', 'seen', 'french', 'german', 'side']","['albertpréjean', 'jeannemarie-laur', 'suzannebianchetti', 'hansbrausewett', 'thomybourdel', 'berthejalabert', 'mauriceschutz', 'pierrenay', 'jeandehelli', 'danielmendail', 'antoninartaud', 'andrénox', 'paulamiot', 'josédavert', 'henridelannoy']",23
837,837,8174,nm0000817,tt0020629,All'ovest niente di nuovo,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['german', 'youth', 'eagerli', 'enter', 'world', 'war', 'enthusiasm', 'wane', 'get', 'firsthand', 'view', 'horror']","['louiswolheim', 'lewayr', 'johnwray', 'arnoldluci', 'benalexand', 'scottkolk', 'owendavisjr', 'walterrog', 'williambakewel', 'russellgleason', 'richardalexand', 'haroldgoodwin', 'slimsummervil', 'g.patcollin', 'berylmerc']",23
