,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
37,37,345,nm0001124,tt0004635,The Squaw Man,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['chivalr', 'british', 'offic', 'take', 'blame', 'cousin', ""'s"", 'embezzl', 'journey', 'american', 'west', 'start', 'new', 'life', 'cattl', 'ranch']","['dustinfarnum', 'monroesalisburi', 'winifredkingston', 'mrs.a.w.filson', 'haideeful', 'redw', 'fosterknox', 'fredmontagu', ""'baby'carmenderu"", 'fernandogálvez', 'eugenederu', 'h.r.maci', 'h.l.swisher', 'michaelj.kilpatrick', 'sydneydean']",62
307,307,2956,nm0005757,tt0013607,Sky High,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['govern', 'agent', 'investig', 'ring', 'smuggl', 'chines', 'alien', 'across', 'border', 'mexico', 'hi', 'investig', 'take', 'grand', 'canyon', 'find', 'daze', 'girl', 'wander']","['tommix', 'j.farrellmacdonald', 'evanovak', 'sidjordan', 'williambuckley', 'adelewarn']",62
476,476,4606,nm0047720,tt0016690,Brown of Harvard,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['tom', 'brown', 'show', 'harvard', 'confid', 'bit', 'arrog', 'becom', 'rival', 'bob', 'mcandrew', 'footbal', 'row', 'crew', 'also', 'affect', 'mari', 'abbott']","['williamhain', 'jackpickford', 'marybrian', 'francisx.bushmanjr', 'maryalden', 'davidtorr', 'edwardconnelli', ""guinn'bigboy'william"", 'donaldre']",62
735,735,7175,nm0001485,tt0019945,Il bandito e la signorina,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['steven', 'ghent', 'decid', 'sell', 'mine', ""'s"", 'fifteen', 'year', 'locat', 'border', 'mexico', 'great', 'divid', 'end', 'repres', 'delay', 'day']","['dorothymackail', 'iankeith', 'myrnaloy', 'creightonhal', 'lucienlittlefield', 'benhendricksjr', 'georgefawcett', 'claudegillingwat', 'roystewart', 'jeanlaverti', 'franktang']",62
1170,1170,11518,nm0000078,tt0022293,The Range Feud,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['clint', 'turner', 'arrest', 'murder', 'girlfriend', 'judi', ""'s"", 'father', 'rival', 'rancher', 'enemi', 'father']","['buckjon', 'johnwayn', 'susanflem', 'edwardlesaint', 'willwal', 'wallacemacdonald', 'harrywood', 'frankaustin']",62
1394,1394,13736,nm0000078,tt0023396,"Ride Him, Cowboy",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['john', 'druri', 'save', 'duke', 'wild', 'hors', 'accus', 'murder', 'train', 'discov', 'real', 'murder', 'bad', 'guy', 'known', 'hawk', 'town', ""'s"", 'lead', 'citizen', 'druri', 'arrest', 'fraudul', 'charg']","['johnwayn', 'duke', 'ruthhal', 'henryb.walthal', 'otisharlan', 'harrygribbon', 'frankhagney']",62
1653,1653,16318,nm0000078,tt0024516,Il giustiziere del West,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['duke', 'wrongli', 'convict', 'kill', 'escap', 'prison', 'head', 'west', 'find', 'real', 'killer']","['johnwayn', 'nancyshubert', 'lanechandl', 'yakimacanutt', 'henryhal', 'haltaliaferro', 'artmix', 'bobburn']",62
1691,1691,16692,nm0000068,tt0024674,To the Last Man,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['kentucki', 'civil', 'war', 'hayden-colbi', 'feud', 'lead', 'jed', 'colbi', 'sent', 'prison', 'year', 'murder', 'hayden', 'head', 'nevada', 'colbi', 'get', 'prison', 'head', 'also', 'seek', 'reveng', 'head', 'hayden', 'famili', 'tri', 'avoid', 'kill', 'inevit', 'showdown', 'occur', 'complic', 'lynn', 'hayden', 'ellen', 'colbi', ""'s"", 'plan', 'marri']","['randolphscott', 'estherralston', 'jacklaru', 'bustercrabb', 'bartonmaclan', 'noahbeeri', 'gailpatrick', 'egonbrech', 'murielkirkland', 'fuzzyknight', 'jameseagl', 'eugeniebesser', 'harlanknight', 'jayward']",62
1918,1918,19009,nm0000078,tt0025699,Il cavaliere muto,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jail', 'murder', ""n't"", 'commit', 'randi', 'escap', 'stumbl', 'den', 'real', 'murder']","['johnwayn', 'albertavaughn', ""george'gabby'hay"", 'yakimacanutt', 'earldwir', 'artieortego', 'texphelp']",62
1946,1946,19303,nm0000078,tt0025830,La valle del terrore,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['gang', 'work', 'shadow', 'terror', 'town', 'john', 'traver', 'decid', 'take', 'job', 'sheriff', 'someth']","['johnwayn', 'vernahilli', ""george'gabby'hay"", 'yakimacanutt', 'billyfraney', 'eddiepark', 'earldwir', 'thomasg.lingham']",62
2137,2137,21238,nm0035467,tt0026684,Sposiamoci stanotte,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lt.', 'wild', 'bill', 'traynor', 'bad', 'boy', 'marin', 'corp', 'arriv', 'san', 'diego', 'marin', 'base', 'surpris', 'discov', 'assign', 'duti', 'old', 'rival', 'captain', 'benton']","['williamhain', 'estherralston', 'conradnagel', 'armida', 'edgarkennedi', 'halehamilton']",62
