,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
382,382,3690,nm0163229,tt0015214,Paris qui dort,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['scientist', ""'s"", 'invis', 'ray', 'freez', 'pari', 'immobl']","['charlesmartinelli', 'louispréfil', 'albertpréjean', 'madeleinerodrigu', 'henrirollan', 'mylasel', 'antoinestacquet', 'marcelvallé']",26
644,644,6275,nm0002061,tt0018996,High Treason,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['women', 'unit', 'prevent', 'financi', 'engin', 'second', 'world', 'war']","['benitahum', 'basilgil', 'humberstonwright', 'jamesonthoma']",26
1071,1071,10539,nm0004454,tt0021864,La fine del mondo,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['two', 'noval', 'brother', 'jean', 'martial', 'love', 'woman', 'geneviev', 'jean', 'impoverish', 'actor', 'idealist', 'dreamer', 'want', 'geneviev', 'share']","['abelg', 'colettedarfeuil', 'sylvieg', 'jeannebrindeau', 'samsonfainsilb', 'georgescolin', ""jeand'yd"", 'victorfrancen', 'albertbra', 'vandagrévil', 'majorheitn', 'philippehers', 'l.laumon', 'moniquerolland', 'saint-alli']",26
1280,1280,12596,nm0000048,tt0022869,FP 1 non risponde,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['urg', 'famou', 'airman', 'ellissen', 'lennartz', 'compani', 'put', 'realiti', 'project', 'propos', 'friend', 'drost', 'f.p.1', 'huge', 'float', 'platform', 'atlant', 'make', 'long-dist']","['hansalb', 'sybilleschmitz', 'paulhartmann', 'peterlorr', 'hermannspeelman', 'paulwestermei', 'friedrichgnaß', 'georgjohn', 'georgaugustkoch', 'philippman', 'erikod', 'arthurpeis', 'rudolfplatt', 'gustavpüttj', 'hansschneid']",26
2041,2041,20279,nm0101954,tt0026216,La città perduta,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['evil', 'scientist', 'plot', 'take', 'world', 'base', 'africa', 'invent', 'machin', 'caus', 'earthquak']","[""william'stage'boyd"", 'kanerichmond', 'claudiadel', 'josefswickard', 'sambak', 'eddiefetherston', 'billybletch', 'jerryfrank', ""george'gabby'hay"", 'williammillman', 'ralphlewi', 'milburnmorant', 'ginocorrado', ""margotd'us""]",26
2174,2174,21616,nm0166234,tt0026818,Once in a New Moon,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['small', 'town', 'shrimpton-on-sea', 'drag', 'space', 'forc', ""'dead"", 'star', 'pass', 'earth', 'populac', 'tri', 'organis', 'local', 'govern', 'base', 'equal', 'right']","['eliotmakeham', 'reneray', 'mortonselten', 'wallypatch', 'derrickdemarney', 'johnclement', 'maryhinton', 'geraldbarri', 'richardgoolden', 'h.saxon-snel', 'johnturnbul', 'cecillandau', 'thorleywalt', 'vernonkelso', 'charlespaton']",26
2351,2351,23394,nm0066247,tt0027624,Rocket Ship,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['flash', 'gordon', 'dale', 'arden', 'dr.', 'alexi', 'zarkov', 'visit', 'planet', 'mongo', 'thwart', 'evil', 'scheme', 'emperor', 'ming', 'merciless', 'set', 'planet', 'collis', 'cours', 'earth']","['bustercrabb', 'jeanrog', 'charlesmiddleton', 'priscillalawson', 'frankshannon', 'richardalexand', ""jack'tiny'lipson"", 'jamespierc', 'theodorelorch', 'earlaskam', 'richardtuck', 'georgecleveland', 'lyntonbr', 'lanechandl', 'williamdesmond']",26
2535,2535,25267,nm0089524,tt0028444,Undersea Kingdom,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['crash', 'corrigan', 'recent', 'graduat', 'annapoli', 'diana', 'go-get', 'report', 'join', 'professor', 'norton', 'search', 'sourc', 'string', 'earthquak', 'atlanti', 'ride', 'prof.']","['raycorrigan', 'loiswild', 'monteblu', 'williamfarnum', 'boothehoward', 'raymondhatton', 'c.montagueshaw', 'leevanatta', 'smileyburnett', 'frankiemarvin', 'lonchaneyjr', 'lanechandl', 'jackmulhal', 'johnbradford', 'malcolmmcgregor']",26
5875,5875,59397,nm0001906,tt0040852,Superman,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['superman', 'come', 'earth', 'child', 'grow', 'home', ""'s"", 'first', 'superhero', 'first', 'major', 'challeng', 'oppos', 'spider', 'ladi']","['kirkalyn', 'noelneil', 'tommybond', 'carolforman', 'georgemeek', 'jackingram', 'pierrewatkin', 'terryfrost', 'charlesk', 'charlesquigley', 'herbertrawlinson', 'forresttaylor', 'stephencarr', 'rustywescoatt']",26
6255,6255,63240,nm0001906,tt0042211,Atom Man vs. Superman,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['superman', 'battl', 'lex', 'luthor', 'use', 'teleport', 'devic', 'new', 'ident', 'atom', 'man', 'crimin', 'plan']","['kirkalyn', 'noelneil', 'lyletalbot', 'tommybond', 'pierrewatkin', 'jackingram', 'donc.harvey', 'rustywescoatt', 'terryfrost', 'wallywest', 'paulstad', 'georgerobotham']",26
