,Unnamed: 0,Unnamed: 0.1,imdb_name_id,imdb_title_id,title,weighted_average_vote, Action, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, Film-Noir, History, Horror, Music, Musical, Mystery, News, Reality-TV, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,desc_tokenized,actor_tokenized,kmeans
225,225,2146,nm0046917,tt0011833,Von morgens bis mitternachts,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['cashier', 'bank', 'small', 'german', 'town', 'alert', 'power', 'money', 'visit', 'rich', 'italian', 'ladi', 'embezzl', 'mark', 'leav', 'capit', 'citi']","['ernstdeutsch', 'ernamorena', 'romabahn', 'adolfe.licho', 'hansheinrichvontwardowski', 'elsawagn', 'fridarichard', 'eberhardwred', 'loheym', 'hugodöblin', 'lottestein']",0
285,285,2728,nm0002233,tt0013140,Femmine folli,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['con', 'artist', 'masquerad', 'russian', 'nobil', 'attempt', 'seduc', 'wife', 'american', 'diplomat']","['rudolphchristian', 'missdupont', 'maudegeorg', 'maebusch', 'erichvonstroheim', 'daleful', 'albertedmondson', 'cesaregravina', 'malvinapolo', 'c.j.allen']",0
362,362,3492,nm0014703,tt0014972,Quello che prende gli schiaffi,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['bitter', 'clown', 'endeavor', 'rescu', 'young', 'woman', 'love', 'lecher', 'count', 'betray']","['lonchaney', 'normashear', 'johngilbert', 'ruthk', 'marcmcdermott', 'fordsterl', 'tullymarshal', 'pierrewatkin']",0
399,399,3849,nm0001178,tt0015648,La corazzata Potemkin,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['midst', 'russian', 'revolut', 'crew', 'battleship', 'potemkin', 'mutini', 'brutal', 'tyrann', 'regim', 'vessel', ""'s"", 'offic', 'result', 'street', 'demonstr', 'odessa', 'bring', 'polic', 'massacr']","['aleksandrantonov', 'vladimirbarskiy', 'grigoriyaleksandrov', 'ivanbobrov', 'mikhailgomorov', 'aleksandrlevshin', 'n.poltavtseva', 'konstantinfeldman', 'prokhorenko', 'a.glauberman', 'beatricevitoldi', 'daniilantonovich', 'ionabiy-brodskiy', 'juliaeisenstein', 'sergeim.eisenstein']",0
415,415,4003,nm0002206,tt0015881,Rapacità,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sudden', 'fortun', 'lotteri', 'fan', 'destruct', 'greed', 'ruin', 'live', 'three', 'peopl', 'involv']","['zasupitt', 'gibsongowland', 'jeanhersholt', 'daleful', 'tempepigott', 'sylviaashton', 'chesterconklin', 'joanstand']",0
496,496,4804,nm0407347,tt0017048,Una pagina di follia,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['man', 'take', 'job', 'asylum', 'hope', 'free', 'imprison', 'wife']","['masuoinou', 'ayakoiijima', 'yoshienakagawa', 'hiroshinemoto', 'misaoseki', 'minorutakas', 'eikominami', 'kyosuketakamatsu', 'tetsutsuboi', 'shintarôtakiguchi']",0
642,642,6255,nm0000406,tt0018972,La casa del boia,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['citizen', 'hogan', 'exil', 'irish', 'patriot', 'risk', 'life', 'return', 'ireland', 'help', 'young', 'coupl']","['victormclaglen', 'junecolly', 'larryk', 'earlefox', 'hobartbosworth']",0
690,690,6723,nm0001273,tt0019585,Il vento,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['frail', 'young', 'woman', 'east', 'move', 'cousin', 'west', 'caus', 'tension', 'within', 'famili', 'slowli', 'driven', 'mad']","['lilliangish', 'larshanson', 'montagulov', 'dorothycum', 'edwardearl', 'williamorlamond', 'carmencitajohnson', 'leonjanney', 'billykentschaef']",0
1159,1159,11411,nm0005784,tt0022264,Il fantasma di Parigi,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['cheri-bibi', 'escap', 'artist', 'wrongli', 'imprison', 'murder', 'wealthi', 'father', 'admir', 'cecil', 'real', 'murder', 'cecil', ""'s"", 'fiancé', 'bibi', 'escap', 'death', 'sentenc', 'win', 'back', 'cecil']","['johngilbert', 'leilahyam', 'lewisston', 'jeanhersholt', 'c.aubreysmith', 'nataliemoorhead', 'iankeith', 'alfredhickman']",0
1444,1444,14245,nm0000064,tt0023629,Two Seconds,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['condemn', 'murder', 'process', 'execut', 'reliv', 'event', 'led', 'sentenc', 'die', 'electr', 'chair']","['edwardg.robinson', 'vivienneosborn', 'guykibbe', 'prestonfost', 'j.carrolnaish', 'frederickburton', 'harryberesford', 'dorotheawolbert', 'bertonchurchil', 'williamjanney', 'edwardmcwad', 'gladyslloyd']",0
